UID,TERM,LOAN,GRADUATED
1215774,202014,12345.0,No
1215858,201894,1483.0,Yes
1215893,201894,4750.0,Yes
1215926,201894,8750.0,Yes
1215545,201898,1750.0,Yes
1216301,201894,11000.0,Yes
1216478,201894,13608.0,Yes
1216258,201904,9835.0,Yes
1216644,201894,2751.0,No
1216647,201894,10250.0,No
1209452,201894,2750.0,Yes
1216625,201894,0.0,Yes
1216827,202124,16695.0,Yes
1216768,201784,5250.0,No
1216913,201784,2750.0,Yes
1216277,201894,2751.0,No
1216416,201894,2750.0,Yes
1217705,201788,4750.0,Yes
1217262,201784,2750.0,Yes
1217263,201894,4250.0,Yes
1217270,201894,2250.0,Yes
1217633,201788,5750.0,Yes
1217638,201894,13819.0,No
1217213,201904,2250.0,No
1217315,201894,12750.0,Yes
1217320,201784,2750.0,No
1217790,201788,4750.0,Yes
1217838,201894,13000.0,Yes
1217888,201904,12797.0,Yes
1217997,201784,10972.0,Yes
1218087,201894,5250.0,Yes
1218063,201898,7900.0,Yes
1218398,202014,2750.0,No
1218869,201784,2250.0,Yes
1218826,201894,9512.0,Yes
1219195,201784,5250.0,Yes
1218853,201898,11181.0,Yes
1219021,201894,2750.0,Yes
1219230,201788,4540.0,No
1218908,201784,15102.0,Yes
1219720,201904,1750.0,Yes
1219721,201894,2750.0,No
1219855,201904,1750.0,Yes
1219542,201904,2750.0,Yes
1219557,202124,3750.0,Yes
1219770,202014,3750.0,No
1219793,201894,2750.0,Yes
1219824,201788,12500.0,Yes
1219936,201784,6250.0,Yes
1208213,201784,13239.0,Yes
1220827,201894,1750.0,No
1220327,201894,0.0,No
1220281,201788,6250.0,Yes
1221085,202014,3250.0,Yes
1221039,201894,5250.0,Yes
1221415,201904,2750.0,Yes
1221547,201904,0.0,Yes
1221301,201904,0.0,No
1221329,201784,2750.0,Yes
1220917,201904,12926.0,Yes
1221758,201904,2750.0,No
1221862,202234,1250.0,No
1221750,202014,2250.0,No
1222095,201894,14750.0,No
1218140,201894,5770.0,No
1221788,201894,2750.0,No
1221798,202344,7500.0,No
1221887,202124,13657.0,No
1221945,201894,2750.0,Yes
1222829,201904,12500.0,Yes
1224366,201894,13949.0,No
1225094,201904,2750.0,No
1225152,201904,2750.0,No
1225700,201904,3896.0,Yes
1226800,202234,2750.0,No
1227963,201894,13750.0,Yes
1228739,202014,2250.0,Yes
1233473,201894,4750.0,Yes
1233482,201894,17250.0,Yes
1216800,201894,2750.0,No
653836,201124,3675.0,Yes
1236083,202344,6251.0,No
1236309,201894,13250.0,Yes
1237445,201894,2750.0,No
1237333,201904,12750.0,Yes
1237825,201904,2750.0,No
1237878,201904,4750.0,No
1238006,201904,2750.0,Yes
1238388,201904,0.0,No
1239265,201894,2750.0,Yes
1239349,201894,2750.0,No
1239546,201904,1750.0,No
1238993,201894,2750.0,Yes
1240303,201904,6750.0,No
1240152,201904,2000.0,No
1241554,201904,1750.0,No
1241433,201904,18379.0,Yes
1244325,201894,2750.0,Yes
1244838,201894,2750.0,Yes
1206593,201904,7976.0,Yes
1247005,201904,2750.0,Yes
1247509,201894,10000.0,Yes
1249254,201904,8876.0,No
1250969,201904,18129.0,Yes
1250831,201894,8288.0,No
1252166,201894,1750.0,Yes
1252430,202014,18783.0,No
1254125,202124,4750.0,No
1255019,201904,2750.0,No
1256141,201904,2750.0,No
1257304,201894,2750.0,Yes
1256870,201904,4750.0,Yes
1257431,201894,2751.0,Yes
1260620,201904,5750.0,Yes
1261626,201894,11578.0,Yes
1261095,201904,1750.0,No
1261137,201904,2750.0,Yes
1262238,201904,12775.0,No
1261759,201904,10250.0,No
1264756,201904,9911.0,Yes
1265941,201894,8488.0,Yes
1221772,201784,17607.0,Yes
1261612,201894,2750.0,Yes
1269524,201894,13750.0,Yes
1269219,202014,6000.0,No
1269279,201904,2645.0,No
1270175,202014,2750.0,No
1269545,201784,5250.0,No
1269537,201894,16315.0,Yes
1270820,201894,8056.0,Yes
1270768,201784,12972.0,No
1270817,202128,12159.0,No
1083405,201894,1750.0,No
1271630,201784,9000.0,No
1271640,201894,1750.0,Yes
1271693,201788,6250.0,Yes
1271688,201894,8341.0,No
1271561,201894,5644.0,No
1271379,201894,3750.0,Yes
1271380,201894,7050.0,No
1271215,201894,18926.0,Yes
1271491,202014,5250.0,No
1269530,201894,2750.0,No
1273157,201784,3750.0,No
1273422,202014,9683.0,No
1273489,202014,1750.0,No
1272828,201894,1750.0,Yes
1272982,201894,1750.0,Yes
1273051,201894,2750.0,No
1273314,201894,12750.0,Yes
1273332,201894,2850.0,Yes
1273366,201894,12750.0,Yes
1273396,201788,2250.0,Yes
1273746,201894,2752.0,No
1273747,201894,2750.0,No
1275017,201894,2750.0,No
1275102,201894,5750.0,Yes
1275202,201894,12750.0,No
1271280,201894,12250.0,Yes
1275304,201894,2232.0,No
1275932,201894,2750.0,Yes
1275938,201904,4750.0,Yes
1275468,201894,3750.0,Yes
1276094,201788,9500.0,No
1276591,201894,1750.0,Yes
1276273,201894,2750.0,Yes
1276310,201894,2000.0,Yes
1276528,201894,2750.0,Yes
1219562,201894,4750.0,No
1276574,201894,11259.0,No
1217021,201894,2750.0,Yes
1276795,202344,2750.0,No
1216615,201894,1235.0,Yes
1277041,201894,2750.0,Yes
1277558,201904,2750.0,Yes
1276815,201894,5199.0,No
1276817,201894,2750.0,Yes
1276825,201904,1750.0,Yes
1276827,201894,2750.0,Yes
1276858,201894,2750.0,Yes
1277184,201894,2750.0,Yes
1277597,202124,16692.0,No
1277601,201894,2713.0,Yes
1278351,201894,13058.0,No
1277934,201788,5250.0,Yes
1278225,201894,3750.0,Yes
1277779,201894,6250.0,Yes
1277845,201894,17750.0,No
1201546,201894,2750.0,No
1277973,201894,3750.0,No
1278261,201894,9605.0,No
1278299,202124,1443.0,No
1278300,202014,2750.0,No
1277763,201904,2750.0,Yes
1278499,201894,2750.0,Yes
1278556,201894,2750.0,Yes
1278849,201894,6250.0,Yes
1278940,201894,2750.0,Yes
1278948,201894,2750.0,Yes
1278961,201894,14000.0,Yes
1279090,201894,1102.0,Yes
1278756,201894,15250.0,No
1278890,201894,2750.0,No
1279005,201904,2750.0,No
1279016,201894,8166.0,Yes
1278607,202014,5685.0,No
1278916,201894,2750.0,No
1278757,202344,25802.0,No
1279454,201904,0.0,No
1279809,202014,7750.0,No
1279831,201904,4000.0,Yes
1279850,201894,1750.0,Yes
1271789,201894,9200.0,Yes
1280018,201894,15510.0,Yes
1280402,201894,1750.0,No
1280693,201894,1750.0,Yes
1272499,201894,2750.0,Yes
1280818,201894,7750.0,Yes
1275862,201894,2750.0,Yes
1280288,201904,10885.0,Yes
1280396,201904,1750.0,No
1280638,201894,2750.0,No
1280697,201788,7865.0,No
1280800,201894,2750.0,No
1280331,201894,11250.0,No
1281026,202014,14428.0,No
1281186,201894,12535.0,Yes
1281818,202124,2750.0,No
1281448,201904,4750.0,No
1281453,201894,2750.0,No
1281457,201904,4751.0,No
1281522,201904,2750.0,No
1281172,201894,8506.0,No
1281319,201904,2750.0,No
1281605,202014,2750.0,No
1281606,201894,6500.0,No
1281251,202124,2750.0,No
1281374,202014,2410.0,No
1281638,201894,2519.0,No
1282092,202124,2750.0,No
1282089,202124,6250.0,No
1282415,201904,2462.0,Yes
1282629,201894,10250.0,Yes
1282270,201894,3750.0,No
1282028,201894,1750.0,No
1282208,201904,5212.0,No
1282625,201894,2750.0,No
1282627,202014,2750.0,Yes
1282661,201894,0.0,Yes
1278208,201894,7500.0,Yes
1282793,201904,0.0,No
1282917,201894,2750.0,Yes
1282905,201894,14670.0,No
1282911,201894,9000.0,Yes
1283474,201904,1750.0,Yes
1283483,201904,15918.0,Yes
1283572,201894,1750.0,No
1283017,201894,14787.0,No
1282739,201894,2750.0,Yes
1283281,201904,1750.0,No
1283282,201894,2750.0,No
1283317,201904,2750.0,Yes
1283190,201894,8750.0,No
1283198,201894,2750.0,No
1283206,201894,2750.0,No
1283361,201894,7637.0,Yes
1283367,201904,1750.0,Yes
1283432,201894,4000.0,Yes
1283433,201904,0.0,Yes
1283496,201904,12500.0,Yes
1283518,202234,8440.0,No
1283528,201894,2750.0,No
1283535,201894,4750.0,No
1284252,201894,3507.0,No
1283996,201904,2750.0,Yes
1283729,202018,5250.0,Yes
1284346,201894,13069.0,No
1284350,201894,2500.0,No
1284356,201894,4750.0,Yes
1283788,201894,1750.0,No
1283883,201894,1073.0,Yes
1283884,201894,2750.0,No
1283885,201894,3250.0,Yes
1278975,201894,2750.0,No
1283930,201894,3250.0,No
1283958,201894,1750.0,No
1284049,201904,2250.0,Yes
1283654,201894,2750.0,Yes
1283655,201894,6250.0,Yes
1080448,201894,4750.0,Yes
1284164,201894,9000.0,No
1281868,201894,2250.0,Yes
1269657,201894,20250.0,No
1284328,201894,2750.0,No
1284234,201894,14278.0,Yes
1284243,201894,6500.0,Yes
1284338,201894,1751.0,No
1219072,201894,5250.0,Yes
1284583,201904,2750.0,Yes
1284893,201894,15179.0,No
1284903,201894,2750.0,No
1278784,201894,4850.0,No
1284914,202014,8750.0,Yes
1285053,201894,3869.0,No
1285059,201894,2750.0,No
1284992,201894,2250.0,Yes
1285011,202124,3250.0,No
1285020,201894,2750.0,Yes
1284415,201904,4750.0,No
1284588,201894,2750.0,Yes
1285462,201894,2750.0,Yes
1285451,201894,17750.0,No
1285678,201894,3750.0,Yes
1285771,202014,2750.0,No
1285377,201898,6900.0,Yes
1285412,201904,4500.0,Yes
1285441,202014,6250.0,No
1285476,201894,5115.0,Yes
1285796,201894,2750.0,Yes
1285304,201904,5250.0,Yes
1285319,201894,2250.0,Yes
1285340,201894,10476.0,Yes
1285869,202014,1750.0,No
1285134,201894,10939.0,Yes
1285164,201894,400.0,Yes
1285187,201894,4750.0,No
1285188,201894,2750.0,Yes
1285228,201894,3384.0,No
1285445,201894,6900.0,Yes
1281942,201894,2750.0,Yes
1286023,201894,4751.0,No
1283846,201894,1750.0,Yes
1286034,201788,6319.0,No
1286036,201898,6075.0,Yes
1286422,201904,5295.0,No
1286267,201904,2750.0,Yes
1452325,201904,6250.0,No
1286470,201894,7750.0,Yes
1286473,201894,2750.0,Yes
1282440,201894,8250.0,Yes
1286546,202128,15345.0,No
1286314,201894,6250.0,Yes
1278978,201894,6781.0,Yes
1285893,201894,1625.0,Yes
1285947,201894,5750.0,No
1286158,201788,6250.0,No
1275185,201894,1750.0,Yes
1279865,201894,2750.0,Yes
1285933,201894,1750.0,Yes
1284127,201894,2750.0,Yes
1281758,201894,2750.0,No
1271565,201894,2750.0,Yes
1288050,201894,2750.0,Yes
1288137,201894,5250.0,Yes
1287936,202014,11750.0,No
1288249,201894,6900.0,Yes
1286300,201894,2750.0,Yes
1288341,201904,4300.0,No
1288502,201904,3750.0,Yes
1288503,201898,6250.0,Yes
1288508,201894,2750.0,No
1288526,201904,2750.0,No
1288330,201894,4750.0,Yes
1288790,201894,1750.0,Yes
1288794,201894,4750.0,Yes
1288851,201894,2750.0,No
1271366,201894,3750.0,Yes
1288710,201894,7750.0,Yes
1288771,201894,11745.0,No
1288251,201894,4750.0,No
1288318,201894,3750.0,Yes
1288563,201894,7750.0,No
1288754,201904,4750.0,No
1288779,201894,4625.0,Yes
1289150,201894,4750.0,No
1288899,201904,10343.0,No
1288892,201898,7900.0,Yes
1289246,201894,2750.0,No
1289101,201894,6250.0,Yes
1289105,201894,7750.0,No
1289167,201894,2250.0,No
1289177,201894,2750.0,Yes
1289180,201894,2750.0,No
1289192,201894,6250.0,Yes
1289207,201894,10283.0,Yes
1289250,201894,9750.0,No
1290427,201894,9750.0,No
1290564,201894,4750.0,No
1290542,201894,11028.0,No
1290946,202014,2250.0,Yes
1290608,201904,1750.0,No
1201739,201894,15750.0,Yes
1280604,201894,2572.0,No
1290575,201904,0.0,No
1291502,202014,4900.0,Yes
1291552,202014,3250.0,Yes
1296634,202124,11750.0,No
1296413,201904,18750.0,Yes
1302673,201904,5395.0,Yes
1305840,201894,7900.0,Yes
1305837,201894,8735.0,No
1309423,202344,6250.0,No
1309619,202014,4571.0,Yes
1310157,202238,24940.0,No
1310539,201894,10950.0,Yes
1312683,201908,4000.0,Yes
1313629,201894,3750.0,Yes
1313184,202124,4949.0,Yes
1314754,202014,2750.0,Yes
1315402,201894,2750.0,No
1315747,201894,2750.0,Yes
1315755,202014,2750.0,No
1315959,201894,2750.0,Yes
1453823,202014,12905.0,No
1316374,201894,4750.0,Yes
1315958,201894,3750.0,No
1316032,201894,2750.0,No
1316384,202014,2750.0,No
1316000,201894,2750.0,Yes
1315935,201894,5250.0,Yes
1316356,201894,3750.0,No
1316234,201898,4750.0,No
1315948,201894,2750.0,Yes
1453821,201904,6250.0,Yes
1316733,202014,13992.0,No
1316847,201904,14767.0,Yes
1316925,201904,2750.0,No
1317027,201904,1993.0,Yes
1317066,201904,18300.0,Yes
1317745,201904,2750.0,No
1317851,201904,2750.0,No
1316262,201904,2750.0,Yes
1319321,201904,1750.0,Yes
1318964,201904,7000.0,No
1319348,201904,9246.0,Yes
1319105,202014,14439.0,No
1319112,202014,2750.0,No
1318890,201894,2250.0,Yes
1318894,201894,3250.0,Yes
1318974,202014,16877.0,No
1319239,202014,4710.0,No
1319703,201894,2750.0,Yes
1319718,201904,4750.0,No
1319899,202014,2750.0,No
1320249,201894,11250.0,Yes
1320262,201894,10398.0,Yes
1319681,201894,2250.0,Yes
1320308,201904,2750.0,No
1319805,201894,8750.0,Yes
1319806,202344,6250.0,No
1320306,202234,3700.0,No
1320508,202014,13000.0,No
1320846,201894,4750.0,No
1459182,201904,17684.0,No
1320921,201904,8145.0,Yes
1320625,201894,3250.0,Yes
1320988,202014,1750.0,No
1321043,201904,1750.0,No
1320375,202014,2750.0,No
1320429,201904,2750.0,No
1321288,201904,21750.0,No
1321764,201904,2750.0,Yes
1322189,201904,18169.0,Yes
1286394,202014,13750.0,No
1322683,201904,2750.0,No
1322541,202124,12750.0,No
1322240,202014,4750.0,No
1322456,201894,2750.0,Yes
1322208,201908,10500.0,Yes
1322351,201904,0.0,No
1323370,202014,8523.0,No
1322690,201904,2750.0,No
1322798,201894,6250.0,Yes
1322868,202014,4874.0,No
1322871,201904,2750.0,No
1322895,201904,4750.0,No
1322899,201904,2750.0,Yes
1322720,201894,4518.0,No
1322721,201894,14550.0,Yes
1323034,201904,1750.0,Yes
1323067,202014,2750.0,No
1323702,202014,3250.0,No
1323970,201904,2750.0,Yes
1323972,201904,6750.0,No
1323869,201904,2750.0,No
1324057,202234,2750.0,No
1324078,201894,7650.0,No
1323999,201904,11100.0,No
1324022,201904,11022.0,No
1323839,201894,3750.0,Yes
1323495,202124,9007.0,No
1323541,202014,2750.0,No
1323615,202124,2750.0,No
1323631,202124,2196.0,No
1324857,201904,2750.0,No
1324965,201904,11750.0,No
1324974,201904,2750.0,No
1324294,202014,4750.0,No
1324406,201904,5750.0,Yes
1324582,202124,4750.0,No
1324643,202344,7350.0,No
1324274,202014,1750.0,No
1324438,201904,14750.0,Yes
1324415,201894,2750.0,No
1324714,202124,0.0,No
1324718,202124,2750.0,No
1325669,201904,4750.0,No
1325673,201904,4750.0,No
1283245,201904,6250.0,Yes
1325693,201904,1750.0,Yes
1325703,201904,2750.0,No
1325708,201904,4750.0,Yes
1218516,201904,1750.0,No
1278624,201904,2750.0,Yes
775665,201894,1750.0,Yes
1325748,201904,2750.0,No
1325238,201904,2750.0,No
1326156,202014,1750.0,No
1326170,201904,1750.0,No
1326452,202014,12000.0,No
1326508,202014,9750.0,No
1316328,201904,5750.0,Yes
1326115,201894,8250.0,Yes
1326457,202014,1750.0,No
1326074,201894,2750.0,No
1326029,201904,2250.0,Yes
1280536,202238,24045.0,No
1326271,201904,2750.0,No
1326287,201904,6614.0,Yes
1326333,202014,2750.0,Yes
1326787,201894,1800.0,Yes
1327210,201894,4250.0,Yes
1327214,201904,17129.0,No
1327215,201904,15097.0,Yes
1271381,201904,2750.0,No
1326945,202124,7750.0,Yes
1327272,201908,4215.0,Yes
1462699,202014,2750.0,No
1327320,201904,1750.0,Yes
1327246,201894,2750.0,No
1326738,202018,1000.0,No
1326891,201894,20494.0,Yes
1327022,201904,5250.0,Yes
1327557,201894,6250.0,Yes
1327770,201904,6750.0,No
1754627,202128,7750.0,No
1325579,201904,13951.0,Yes
1328761,201904,16500.0,No
1328293,202344,10500.0,No
1328490,201904,16258.0,Yes
1329127,201904,4750.0,No
1329144,201904,1750.0,No
1329226,202128,3250.0,No
1329242,202124,2750.0,No
1328810,201904,2750.0,Yes
1322268,201898,5750.0,Yes
1328920,201894,6250.0,Yes
1328957,201904,5250.0,Yes
1328836,201904,12360.0,Yes
1329102,202014,2750.0,No
1329113,201904,4750.0,No
1329220,201894,3750.0,Yes
1329221,201894,8251.0,Yes
1083821,201904,3350.0,No
1328894,201908,6250.0,No
1329646,201904,2750.0,No
1329581,202014,2750.0,No
1329838,201904,2750.0,No
1329844,201904,1750.0,Yes
1330075,201904,13826.0,No
1329630,201904,1750.0,No
1330330,202124,15649.0,No
1330340,202014,2750.0,No
1330354,202234,17213.0,No
1330724,202124,1218.0,No
1535649,202014,2750.0,No
1331021,201904,2750.0,Yes
1330912,202014,2750.0,No
1330682,202014,2750.0,No
1330371,202124,1750.0,Yes
1330415,202234,13600.0,No
1324821,201904,2750.0,No
1331331,201904,14250.0,No
1331768,201904,1440.0,No
1331774,201904,13654.0,No
1536650,202014,4750.0,No
1331808,201904,8750.0,No
1331815,201894,13184.0,No
1331195,202344,26146.0,No
1331796,201904,2750.0,No
1332227,201904,7972.0,No
1332362,202128,2750.0,No
1332374,201894,6250.0,Yes
1332413,201904,15686.0,Yes
1332708,202124,9251.0,No
1332164,201904,16500.0,Yes
1332169,201904,11745.0,No
1331563,201894,6250.0,No
1332193,202014,5400.0,Yes
1332347,201904,15549.0,No
1332384,202014,275.0,No
1333145,202124,15250.0,No
1333177,202014,5900.0,No
1332881,201904,1750.0,No
1332919,201904,10275.0,Yes
1327421,201904,2750.0,No
1333651,202014,15000.0,No
1333771,202234,9171.0,No
1335683,201904,6250.0,Yes
1335334,201904,1750.0,No
1335645,201904,4750.0,No
1335650,201904,12251.0,No
1333120,201894,6250.0,No
1335900,201894,6250.0,No
1199171,202014,11750.0,Yes
1335271,201904,4750.0,Yes
1335469,201904,3750.0,Yes
1336433,201904,5250.0,No
1336737,202014,1750.0,No
1336044,201904,11385.0,No
1336414,201904,2750.0,Yes
1336253,202124,1250.0,No
1336422,201904,8019.0,No
1337017,201904,7750.0,No
1337996,202018,2250.0,No
1339029,201904,7250.0,No
1339051,202014,2750.0,No
1339092,202234,3750.0,No
1340503,201904,2750.0,Yes
1342142,201904,2750.0,No
1344081,201904,1750.0,No
1343520,201904,1014.0,No
1344494,201904,12771.0,No
1347383,201904,9629.0,No
1348858,201904,1750.0,No
1349784,201904,1500.0,No
1350809,201904,2750.0,No
1354012,201904,2750.0,Yes
1355450,201904,2750.0,No
1355940,201904,8614.0,No
1356461,201904,4750.0,No
1357805,202234,3250.0,No
1357903,201904,4750.0,Yes
1358039,202344,25498.0,No
1358837,201904,11144.0,No
1359290,201904,14755.0,No
1358689,201904,2751.0,No
1360322,201904,2750.0,No
1363076,201904,6514.0,No
1365234,201904,2750.0,No
1365536,201904,2750.0,No
1367944,201904,2750.0,No
1369931,201904,4750.0,No
1370809,201904,2750.0,No
1370744,201904,2750.0,No
1371449,202014,4750.0,Yes
1372687,201904,2750.0,No
1376588,202124,3250.0,No
1376878,201904,17629.0,Yes
1377935,201904,12635.0,No
1379290,202018,2749.0,No
1381642,201904,10250.0,Yes
1382020,201904,1750.0,Yes
1383591,202344,8740.0,No
1383851,201904,13069.0,No
1385557,201904,6250.0,No
1386820,201904,0.0,Yes
1386357,201904,11750.0,Yes
1389479,201904,3256.0,Yes
1390426,201904,17590.0,No
1390841,201904,1750.0,Yes
1391559,201904,2750.0,Yes
1392277,201904,2750.0,No
1392616,201904,10750.0,Yes
1393376,201904,1750.0,Yes
1392699,201904,2750.0,Yes
1393808,201904,13568.0,No
1394588,201904,2750.0,Yes
1394468,202234,16875.0,No
1397673,201904,2750.0,Yes
1400519,201904,1750.0,Yes
1401631,201904,2750.0,No
1401354,201904,4750.0,No
1406331,202014,2750.0,Yes
1408239,202014,2750.0,No
1409833,202014,2750.0,No
1410589,202014,1750.0,No
1411483,202014,2750.0,No
1410793,202014,2750.0,No
1411061,202014,1841.0,No
1412180,202014,2750.0,No
1411686,202014,1750.0,No
1412257,202014,7751.0,No
1413179,202014,12750.0,No
1413180,202014,2750.0,No
1413246,202014,12905.0,No
1413891,202014,0.0,No
1414550,202014,6750.0,No
1415303,202344,2750.0,No
1415437,202014,2750.0,No
1416911,202014,7750.0,Yes
1417077,202014,4750.0,No
1417367,202014,2750.0,No
1420861,202234,3750.0,No
1421575,202014,2750.0,Yes
1422512,202014,2750.0,No
1422519,202124,2750.0,No
1423502,202014,7250.0,No
1424349,202014,13924.0,No
1424423,202014,2000.0,No
1426021,202014,13155.0,No
1425329,202014,2750.0,No
1426432,202014,15175.0,No
1427553,202014,2750.0,No
1429188,201904,2750.0,No
1430514,201904,582.0,No
1431323,202124,4707.0,No
1431668,201904,2645.0,Yes
1433192,201904,2750.0,Yes
1433599,201904,2750.0,No
1436061,201904,18025.0,No
1436459,201904,3674.0,No
1436605,201904,1750.0,No
1440691,202124,13882.0,No
1441093,201904,2750.0,No
1333155,201904,4750.0,No
776352,201904,2750.0,No
1441912,201898,2750.0,Yes
1441595,201904,9574.0,No
1441596,201904,5274.0,No
1442234,202014,4750.0,No
1442620,201904,2750.0,No
1442648,202124,14407.0,No
1442651,202124,3341.0,No
1442912,201904,4750.0,No
1442476,201904,3250.0,Yes
1442737,201904,2750.0,Yes
1442832,201904,5250.0,Yes
1442572,201904,2750.0,No
715771,201904,2750.0,No
1443753,201904,2750.0,Yes
1443007,202014,2750.0,No
1443256,201904,2750.0,Yes
1443042,201904,2750.0,No
1443317,202014,9801.0,No
1443244,201904,2750.0,Yes
1443363,202014,4750.0,No
1443191,202014,17733.0,No
1443616,201904,2750.0,No
1443185,201904,1000.0,Yes
1443678,202124,2750.0,No
1443414,201904,2750.0,No
1443726,201904,2750.0,No
1444375,202014,1750.0,No
1272055,202234,18115.0,No
1219561,201904,16458.0,No
1444310,201904,12750.0,No
1444292,201904,2750.0,No
1444039,201904,2750.0,No
1335710,201904,2750.0,Yes
1445241,202238,23599.0,No
1444900,201904,14172.0,No
1444998,202014,2750.0,No
1331441,202014,17031.0,No
1331440,202234,2750.0,No
1444676,202124,0.0,No
1444680,202124,13750.0,No
1445356,201904,12013.0,Yes
1444773,202234,3750.0,No
1444797,201904,18250.0,No
1444884,201904,2750.0,No
1444909,201904,2750.0,No
1445486,202014,2750.0,No
1445922,201908,15325.0,No
1547601,202014,2750.0,No
1548185,202014,18030.0,No
1548211,202014,4500.0,No
1446273,201904,4750.0,No
1446569,201904,2750.0,Yes
1446555,201904,13290.0,Yes
1446627,202014,2750.0,No
1446937,202234,2750.0,No
1446400,201904,2750.0,Yes
1446616,202014,7929.0,No
1446734,201904,4750.0,No
1446334,201904,1158.0,No
1446694,201904,1750.0,No
1446269,201904,15250.0,Yes
1446298,202014,2750.0,No
1447100,201904,2750.0,Yes
1447615,201904,2750.0,Yes
1447618,201904,2750.0,No
1447122,202014,10834.0,No
1447295,202234,2270.0,No
1447333,202014,9363.0,No
1447417,202014,7750.0,No
1447428,202234,3750.0,No
1447176,202014,3750.0,No
1447207,202124,2750.0,No
1447472,202234,2992.0,No
1447494,202344,6250.0,No
1447643,201904,0.0,No
1447653,201904,1412.0,Yes
1447667,201904,13780.0,Yes
1447535,201904,2750.0,No
1271575,201904,7750.0,No
1448258,201904,2750.0,No
1447873,202124,2750.0,No
1447989,202014,13156.0,No
1280756,201904,2750.0,No
1448074,201904,0.0,Yes
1448078,201904,2750.0,No
1448390,202124,13790.0,Yes
1448455,202124,1750.0,No
1448435,202014,3250.0,Yes
1448545,201904,11792.0,No
1449006,201908,5163.0,Yes
1449019,201904,2750.0,Yes
1448588,201904,19879.0,No
1448511,201904,2750.0,No
1448709,201904,2751.0,Yes
1449163,201904,1569.0,Yes
1448619,202014,18730.0,No
1448820,201904,2750.0,Yes
1550000,202014,2750.0,No
1449079,201904,5750.0,Yes
1532785,202014,1700.0,Yes
1449758,201904,0.0,Yes
1449335,201904,5250.0,No
1449442,201904,5460.0,Yes
1449345,202238,3750.0,No
1449355,201904,1750.0,No
1449386,201904,2750.0,Yes
1449325,201904,1750.0,No
1447546,201908,6250.0,Yes
1450589,201904,5250.0,No
1450017,201904,2751.0,Yes
1450056,202014,10333.0,Yes
1450222,201904,1750.0,No
1450223,201904,2750.0,Yes
1449942,201908,4750.0,Yes
1450276,202234,0.0,No
1450593,201904,7900.0,Yes
1447629,202014,7900.0,Yes
1450702,201904,2750.0,No
1450113,201904,1750.0,Yes
1450991,201904,17750.0,No
1451001,202014,10860.0,No
1451340,201904,2750.0,No
1451341,201904,2750.0,No
1451373,201904,7900.0,Yes
1451378,201904,2750.0,Yes
1451379,202014,4750.0,Yes
1451382,201904,2250.0,No
1451383,201908,7900.0,Yes
1450754,202014,3900.0,Yes
1450766,202014,2750.0,No
1451018,201904,2750.0,No
1451024,202238,3750.0,No
1451031,201904,5782.0,Yes
1450984,201904,13750.0,No
1551896,202014,12250.0,No
1346240,201908,6075.0,Yes
931448,201904,1750.0,No
1451293,201904,6557.0,Yes
1451334,201904,1750.0,Yes
1451355,202014,9363.0,No
1451388,201904,14250.0,Yes
1452026,201904,15257.0,No
1452113,201904,13668.0,No
1550874,202124,1750.0,No
1451569,201904,14787.0,No
1451612,202344,2750.0,No
1451459,202014,12635.0,No
1451630,201904,2750.0,No
1451927,201904,2750.0,No
1452506,201904,14500.0,Yes
1452513,201904,9452.0,No
1452675,202014,0.0,No
1452677,201904,0.0,No
1452239,202014,2750.0,No
1452295,201904,2750.0,Yes
1452249,202014,2750.0,No
1452310,201904,10750.0,No
1452427,201904,4750.0,No
1452441,201904,2750.0,No
1687507,202234,13292.0,No
1687520,202234,2750.0,No
1452517,201904,22750.0,No
1322707,201904,2750.0,No
1452668,201904,6250.0,No
1452867,202014,2750.0,No
1452653,202014,2750.0,No
1452417,201904,0.0,No
1452808,202014,2750.0,No
1453363,201904,2750.0,No
1453530,201904,9789.0,Yes
1453626,202014,7947.0,No
1453086,202014,2751.0,No
1453091,202014,11635.0,No
1453345,201904,9250.0,No
1453025,201908,6900.0,Yes
1561651,202014,10750.0,No
1453572,201904,5250.0,No
1453531,201908,7150.0,Yes
1453290,201908,6195.0,Yes
1452301,201904,6250.0,Yes
1452414,201904,5250.0,Yes
1453422,202234,3750.0,No
1452907,202014,4750.0,No
1453288,201904,2750.0,Yes
1453299,202124,13887.0,No
1453660,201904,6250.0,Yes
1453846,201904,6250.0,Yes
1453901,202124,2750.0,No
1453907,202124,2750.0,No
1453922,202124,2751.0,No
1453970,202014,6863.0,No
1454013,202014,1750.0,No
1453868,202014,13655.0,No
1455032,202014,9496.0,Yes
1455043,201904,2750.0,No
1454934,201904,4750.0,No
1455014,202014,8255.0,No
1455244,201904,15250.0,No
1349759,201904,9406.0,Yes
1452276,201904,6250.0,Yes
709302,201234,2750.0,Yes
1455149,201904,4750.0,No
1455283,201904,7250.0,Yes
1455354,202014,2501.0,No
1452925,201904,11322.0,Yes
1455332,201908,7075.0,Yes
1455520,202014,7439.0,No
1455333,201904,2750.0,No
1455337,201904,2750.0,No
1455935,201904,4750.0,No
1455919,201904,1750.0,No
1455920,201904,2000.0,Yes
1455356,201904,6250.0,Yes
1280952,201908,6075.0,No
1455900,201904,6250.0,Yes
1455914,201904,0.0,Yes
1456533,202014,4750.0,No
