UID,TERM,FGEN,GRADUATED
795259,201784,No,Yes
795339,201678,Yes,Yes
795342,201564,No,Yes
795422,201564,No,No
794884,201784,Yes,Yes
794896,201454,Yes,Yes
794789,201674,Yes,No
794794,201564,No,Yes
794795,201674,Yes,Yes
794376,201564,Yes,No
795043,201564,No,Yes
795365,201674,Yes,Yes
794944,201564,No,Yes
795013,201674,No,Yes
795019,201674,Yes,Yes
795092,201454,No,No
795093,201454,No,No
795252,201674,Yes,Yes
794747,201458,No,Yes
794804,201454,No,No
795329,201674,No,No
795998,201564,No,Yes
795580,201564,Yes,No
795364,201454,No,Yes
795877,201564,No,Yes
796260,201564,Yes,Yes
796292,201564,No,Yes
796458,201564,Yes,Yes
796673,201564,No,Yes
796361,201674,No,No
796364,201564,No,No
796393,202014,Yes,No
796308,201564,No,Yes
796360,201564,No,Yes
797131,201564,No,No
797100,201564,No,Yes
797123,201564,Yes,Yes
796976,201564,No,Yes
797815,201568,No,Yes
795419,201564,No,No
797820,201564,Yes,No
797842,201674,Yes,Yes
797894,201784,Yes,No
797948,201564,Yes,Yes
797730,201674,Yes,No
798374,201564,No,Yes
795099,201564,No,Yes
797867,202124,No,No
797857,201564,No,Yes
797830,201564,Yes,No
799098,201564,No,No
799100,201564,No,Yes
799255,201458,No,No
799191,201458,No,Yes
798859,201564,No,Yes
799226,201564,Yes,No
799263,201674,No,Yes
796345,201564,No,Yes
798930,201564,No,Yes
798620,201564,Yes,Yes
798971,201564,No,No
798505,202014,No,Yes
799435,201784,No,No
798446,201564,No,Yes
745384,201564,No,Yes
798616,201564,No,No
798756,201564,Yes,Yes
799529,201564,No,Yes
799533,201564,No,Yes
799863,201564,No,Yes
799898,201564,No,Yes
799743,201564,Yes,No
799932,201564,Yes,Yes
799953,201784,Yes,No
799956,201564,Yes,Yes
799965,201678,Yes,No
799986,201564,No,No
799992,201674,Yes,No
800015,201564,No,Yes
800036,201674,No,Yes
800216,201564,No,Yes
797777,201564,No,Yes
772601,201564,No,Yes
799491,201564,No,Yes
798508,201564,Yes,Yes
800238,201674,No,Yes
799955,201564,No,Yes
799782,201564,No,Yes
799795,201564,No,No
799806,201564,Yes,Yes
799874,201674,No,Yes
799906,201564,No,No
799689,201564,Yes,No
800867,201564,Yes,Yes
794857,201564,Yes,No
800955,201674,Yes,Yes
800975,201564,Yes,Yes
800653,201564,No,Yes
800698,201564,Yes,No
752502,201564,No,Yes
800908,201784,Yes,Yes
800936,201564,Yes,No
800963,201784,Yes,Yes
800865,201678,Yes,Yes
800986,201564,Yes,Yes
801015,201564,Yes,Yes
801016,201564,No,Yes
801017,201564,Yes,Yes
800471,201674,Yes,Yes
800483,201784,Yes,Yes
800514,201904,No,Yes
800516,201674,Yes,Yes
800303,201784,Yes,No
800309,201674,Yes,Yes
800724,201568,Yes,No
748178,201674,Yes,Yes
800784,201564,No,Yes
800261,201564,No,Yes
800281,201564,Yes,Yes
800610,201564,Yes,Yes
800621,201564,No,Yes
800667,201568,Yes,Yes
800818,201564,No,Yes
800528,201674,Yes,Yes
800533,201674,Yes,Yes
800534,201674,No,Yes
795308,201564,Yes,Yes
800553,201674,Yes,Yes
800680,201564,No,Yes
800703,201564,No,Yes
800839,201564,No,Yes
800840,201564,No,Yes
800567,201674,Yes,Yes
800735,201784,Yes,Yes
801218,201564,No,Yes
801596,201564,No,Yes
801168,201564,No,Yes
801180,201564,Yes,Yes
801185,201564,No,Yes
801364,201678,No,Yes
801450,201674,Yes,Yes
801415,201564,Yes,No
801419,201784,Yes,Yes
801562,201674,No,No
801570,201678,Yes,No
801455,201564,Yes,No
801576,201674,No,Yes
801066,201564,No,Yes
801094,201564,Yes,Yes
801104,201564,Yes,No
801967,201674,No,Yes
801912,201674,No,Yes
801974,201564,No,Yes
802041,201564,Yes,Yes
802499,201678,No,Yes
802534,201564,Yes,No
802023,201674,No,Yes
802264,201564,No,Yes
800074,201564,No,Yes
802394,201568,No,Yes
801973,201564,No,No
802094,201564,Yes,Yes
801928,201564,Yes,Yes
802098,201564,Yes,Yes
802443,201458,Yes,Yes
802449,201564,No,Yes
802413,201564,Yes,Yes
802898,201674,No,Yes
803090,201674,No,Yes
803095,201564,No,Yes
803196,201564,No,Yes
715881,201564,No,Yes
803200,201564,No,Yes
793826,201564,No,Yes
803211,201564,No,Yes
803213,201674,Yes,Yes
802595,201564,No,Yes
802795,201458,No,Yes
802821,201674,No,Yes
802863,201564,No,Yes
803255,201674,No,Yes
802807,201568,No,Yes
802926,201564,No,No
802616,201564,Yes,Yes
802998,201564,No,No
795585,201674,No,Yes
802656,201564,No,Yes
802697,201564,Yes,Yes
802723,201564,No,Yes
802814,201564,No,Yes
803045,201564,No,Yes
800996,201564,Yes,Yes
803108,201564,No,Yes
803138,201564,No,Yes
803141,201564,Yes,No
803144,201674,Yes,Yes
800877,201674,Yes,No
803159,201564,No,Yes
803160,201784,Yes,Yes
795085,201564,Yes,Yes
803182,201564,No,Yes
803189,201564,Yes,Yes
803191,201564,No,Yes
795292,201564,No,No
803590,201894,No,Yes
803711,201674,Yes,Yes
803725,201674,No,Yes
803763,201564,No,No
804041,201564,Yes,Yes
804055,201784,No,Yes
804087,201784,No,Yes
803990,201564,No,Yes
804096,201674,No,Yes
803731,201894,No,No
803772,201674,No,Yes
778643,201674,No,No
803851,201568,No,Yes
803871,201564,No,No
799915,201458,No,No
803925,201784,No,Yes
803410,201564,No,Yes
803412,201564,Yes,No
803650,201674,No,No
803935,201564,No,Yes
803453,201564,Yes,Yes
803413,201568,No,No
803419,201564,No,No
803802,201564,No,No
803638,201898,Yes,Yes
803647,201564,No,Yes
803981,201674,No,Yes
803982,201674,Yes,Yes
804009,201458,No,No
804164,201458,No,Yes
804266,201564,Yes,Yes
804289,201564,Yes,No
804339,201458,Yes,Yes
804800,201674,No,Yes
804152,201564,No,Yes
804166,201564,No,No
804172,201564,Yes,Yes
804177,201564,No,No
804182,201564,No,No
804354,201564,No,No
804361,202124,No,Yes
804364,201564,Yes,No
804274,201564,Yes,No
804381,201564,Yes,No
804464,201564,No,Yes
804163,201564,No,No
804816,201674,No,Yes
804819,201674,No,Yes
804829,201674,No,Yes
804520,201898,No,Yes
804553,201904,No,No
804102,201784,Yes,Yes
804384,201458,No,No
804592,201674,No,No
804594,201674,No,Yes
804611,201564,No,Yes
804193,201564,Yes,Yes
804627,201674,Yes,No
804634,201674,No,Yes
804098,201564,No,Yes
804279,201564,Yes,Yes
804287,201564,No,Yes
804323,201564,Yes,No
804714,201784,No,Yes
804724,201674,Yes,Yes
804737,201674,No,Yes
804781,201784,No,No
805140,201784,No,No
804901,201564,Yes,Yes
805058,201564,Yes,Yes
805125,201564,No,Yes
805143,201564,No,No
805147,201564,No,No
805149,201674,No,No
804017,201564,Yes,Yes
806220,201674,Yes,Yes
806545,201564,Yes,No
806784,201564,No,No
807260,201674,No,No
805176,201564,No,No
810859,201564,Yes,No
812389,201784,Yes,Yes
812461,201564,No,No
813164,201674,No,No
815084,201674,No,Yes
815173,201674,No,Yes
815187,201564,No,Yes
816388,201674,Yes,Yes
816777,201564,Yes,Yes
817583,201784,No,Yes
817540,201564,No,Yes
818217,201674,Yes,Yes
819113,201564,Yes,Yes
820056,201898,No,Yes
820508,201564,No,No
820678,202344,No,No
822453,201674,No,Yes
823191,201674,Yes,No
822545,201674,No,No
822650,201674,No,Yes
823966,201674,No,Yes
823370,201674,No,Yes
823405,201674,Yes,Yes
823530,201564,Yes,Yes
823851,201894,Yes,Yes
824789,201564,Yes,Yes
825920,201564,No,No
825891,201564,No,Yes
825908,201784,No,No
825909,201564,No,Yes
825918,201458,No,No
826433,201674,No,Yes
828151,201568,No,Yes
829217,201564,Yes,Yes
830599,201674,Yes,Yes
831030,201674,No,Yes
831592,201784,No,No
831856,201564,No,Yes
733915,201674,No,Yes
834143,201674,No,Yes
835584,201674,Yes,No
836208,201564,No,Yes
836348,201564,Yes,No
836143,201564,No,Yes
835696,201674,Yes,No
836778,201674,Yes,No
790515,201564,No,No
837325,201674,No,Yes
837978,201674,Yes,Yes
839237,201784,No,Yes
838559,201674,No,Yes
839360,201564,No,Yes
839727,201894,No,Yes
840379,201564,No,Yes
840808,201564,No,Yes
842870,201564,No,Yes
842595,201674,No,Yes
842699,201564,Yes,No
799857,201674,No,Yes
844213,201564,Yes,Yes
844229,201674,Yes,No
766454,201564,No,Yes
844902,201674,No,Yes
845016,201564,No,No
845265,201674,Yes,Yes
845745,201674,No,No
845335,201674,No,Yes
846142,201674,No,Yes
846877,201568,No,No
847247,201674,No,No
848375,201784,No,Yes
848498,201894,No,Yes
848568,201564,Yes,Yes
849201,201674,Yes,No
850760,201564,No,No
850794,201564,No,Yes
850983,201564,Yes,Yes
851217,201898,No,Yes
852085,201564,No,No
851934,201564,No,Yes
853124,201564,Yes,Yes
853386,202344,No,No
854666,202344,No,No
854899,201564,Yes,Yes
855881,201564,No,No
855886,201564,No,Yes
855894,201564,Yes,Yes
858014,201564,Yes,No
857582,201674,Yes,No
859563,201674,No,Yes
859437,201674,No,No
859837,201674,No,Yes
861846,201564,No,Yes
861586,201674,No,Yes
862115,201674,Yes,Yes
798960,201788,No,No
863021,201564,Yes,Yes
863187,201564,Yes,Yes
864172,201564,No,Yes
863725,201674,Yes,Yes
863812,201564,No,No
864741,201564,No,Yes
864902,201564,Yes,Yes
865548,201564,Yes,Yes
865234,201674,No,Yes
865163,201674,No,Yes
866426,201784,No,Yes
865804,201674,Yes,Yes
866545,201674,No,No
868355,201564,No,Yes
868358,201564,No,No
868359,201564,No,Yes
868371,201674,Yes,Yes
868372,201564,Yes,Yes
868294,201674,Yes,Yes
872493,201894,No,Yes
872554,201564,Yes,Yes
872856,201674,Yes,Yes
873383,201674,Yes,No
873945,201674,No,Yes
874117,201894,No,Yes
874958,201674,Yes,Yes
876505,201564,Yes,Yes
876522,201674,Yes,Yes
876620,201564,No,Yes
876451,201784,No,No
876988,201674,Yes,Yes
876810,201784,Yes,Yes
878002,201674,Yes,Yes
878527,201564,No,No
879646,201674,Yes,Yes
879943,201564,Yes,Yes
778297,201674,Yes,Yes
880543,201564,No,No
881786,201894,No,Yes
882326,201674,No,Yes
883978,201674,Yes,Yes
883808,201674,No,Yes
883566,201564,No,Yes
885246,201674,Yes,No
885041,201674,No,Yes
886998,201674,No,Yes
887032,201564,Yes,Yes
887024,201564,Yes,Yes
887025,201564,No,Yes
887153,201564,No,No
886735,201564,No,No
886783,201564,Yes,Yes
888417,201564,No,Yes
888942,201564,Yes,No
889296,201564,Yes,Yes
890901,201564,No,No
891435,201568,No,No
892795,201564,Yes,No
893067,201564,No,Yes
898132,201674,Yes,Yes
899291,201564,Yes,Yes
899292,201564,No,No
899262,201674,No,No
899273,201908,No,Yes
899295,201564,No,No
899301,201564,No,Yes
899373,201564,Yes,No
899463,201564,No,Yes
899429,201564,Yes,Yes
742019,201564,No,Yes
899491,201904,No,Yes
899497,201564,Yes,No
801084,201674,Yes,Yes
899512,201564,Yes,Yes
899513,201564,No,No
899522,201564,No,No
899431,201564,No,Yes
899526,201564,Yes,Yes
775228,202344,Yes,No
899538,201564,No,No
899540,201564,No,No
801178,201564,No,Yes
899547,201564,No,No
899433,201564,No,No
899602,201568,Yes,Yes
899605,201564,No,Yes
899606,201458,No,Yes
774288,201564,Yes,Yes
899610,201564,Yes,Yes
804195,201564,No,Yes
899626,201784,Yes,Yes
899628,201564,Yes,Yes
899634,201564,No,Yes
899641,201564,Yes,Yes
793133,201564,No,Yes
899654,201564,Yes,Yes
733251,201564,No,Yes
899452,201564,Yes,Yes
899453,201564,No,Yes
899735,201674,No,No
639402,201564,No,Yes
900098,201674,Yes,Yes
900398,201564,No,No
900429,201564,Yes,Yes
900104,201564,No,Yes
899891,201894,No,Yes
899893,201784,No,Yes
899917,201784,No,Yes
899806,201564,No,No
899833,201564,Yes,No
899835,201784,No,No
900323,201674,No,Yes
899871,201564,No,Yes
899918,201564,No,Yes
900208,201674,No,No
900349,201564,No,Yes
798480,201564,No,No
899807,201784,No,Yes
900388,201564,No,No
899882,201564,No,Yes
899886,201564,Yes,Yes
900560,201674,Yes,No
798863,201564,No,Yes
900579,201564,No,Yes
900813,201904,No,Yes
900571,201564,No,Yes
900590,201568,No,Yes
900958,201458,No,No
900582,201564,Yes,Yes
900585,201674,No,No
900610,201674,No,Yes
900839,201564,No,Yes
900288,201564,No,No
900878,201674,No,Yes
900583,201564,No,No
900833,201564,No,Yes
900929,201564,Yes,No
900934,201564,No,No
900938,201564,No,Yes
900939,201788,No,Yes
900951,201564,No,Yes
901136,201564,No,Yes
900575,201458,No,Yes
900601,201564,No,Yes
900906,201564,No,Yes
900912,201564,No,Yes
900915,201564,Yes,No
902016,201564,Yes,Yes
902020,201564,Yes,Yes
901426,201564,Yes,Yes
901428,201458,No,Yes
901432,201564,No,Yes
901435,201564,No,No
901454,201904,No,No
901468,201564,No,Yes
901455,201564,No,No
901743,201674,No,Yes
901398,201564,No,No
901797,201674,Yes,Yes
901559,201674,No,No
902324,201784,No,Yes
902176,201564,No,Yes
902618,201458,No,Yes
902723,201564,Yes,Yes
902725,201788,No,Yes
902731,201564,Yes,No
902733,201564,No,No
902139,201564,No,Yes
902141,201564,Yes,Yes
902246,201564,No,No
902637,201564,No,Yes
902600,201674,No,No
902707,201564,Yes,Yes
902713,201564,Yes,No
902721,201564,No,Yes
902167,201674,Yes,Yes
902649,202014,No,No
902236,201784,No,Yes
902218,201674,Yes,Yes
903136,201674,No,Yes
903177,201784,Yes,Yes
903251,201894,No,Yes
903432,201674,No,Yes
903345,201458,No,No
903496,201568,No,Yes
903500,201564,No,Yes
903502,201564,No,Yes
903503,201564,Yes,Yes
903100,201674,No,Yes
903288,201674,Yes,No
903294,201564,Yes,No
903300,201564,No,No
903736,201564,No,No
775311,201674,No,Yes
903823,201564,Yes,No
904018,201894,No,No
903819,201564,No,Yes
903838,201568,No,Yes
903842,201564,Yes,No
903895,201564,No,No
804245,201564,No,No
903971,201564,Yes,Yes
903977,201564,No,Yes
903910,201564,No,Yes
795245,201564,No,No
903915,201564,No,No
903916,201568,No,Yes
903932,201564,Yes,No
903934,201564,No,No
903946,201564,Yes,No
904048,201674,No,Yes
903818,201458,No,No
903707,201674,No,Yes
904769,201674,No,No
747594,201674,Yes,Yes
905503,201894,Yes,Yes
905460,201784,No,Yes
905596,201564,No,Yes
905597,201564,No,Yes
795088,201674,Yes,No
905158,201568,Yes,Yes
795185,201564,No,No
905300,201564,No,Yes
905677,201564,No,Yes
905696,201564,Yes,No
905642,201564,Yes,Yes
905663,201568,Yes,Yes
905670,201568,No,Yes
905671,201564,No,No
905211,201894,No,Yes
905720,201564,No,No
905202,201564,No,Yes
905206,201564,Yes,Yes
905207,201568,Yes,Yes
905208,201458,No,No
905209,201568,No,Yes
905210,201564,No,Yes
905436,201564,Yes,Yes
905437,201564,No,Yes
905438,201564,No,Yes
905439,201564,No,No
905740,201568,No,Yes
905318,201674,No,No
905812,201674,Yes,Yes
905825,201674,No,Yes
905599,201564,Yes,Yes
905216,201564,No,No
905769,201568,No,Yes
905845,201564,No,Yes
905847,202344,No,No
905876,201564,Yes,Yes
905991,202014,No,Yes
906164,201564,No,No
905896,201898,No,Yes
800618,201564,No,No
905936,201564,Yes,Yes
905945,201564,Yes,Yes
905957,201564,No,Yes
908577,201784,No,Yes
909555,201564,Yes,No
910970,201564,Yes,Yes
910972,201564,No,Yes
910992,201564,Yes,Yes
910999,201564,Yes,No
911024,201904,Yes,No
910958,201564,No,Yes
910672,202234,No,No
911650,201564,No,Yes
913837,201564,No,No
913934,201564,No,Yes
914417,201674,No,Yes
915275,201784,No,Yes
914709,201784,No,No
916942,201564,No,Yes
916958,201564,No,Yes
916968,201564,No,Yes
916997,201564,No,No
917004,201674,No,Yes
917384,201568,No,Yes
917045,201564,No,No
917023,201564,No,Yes
917024,201568,Yes,Yes
917207,201674,No,Yes
917075,201458,No,No
917076,201564,No,No
918871,201564,Yes,No
920587,201564,Yes,Yes
931864,201674,No,No
931929,201674,No,Yes
794417,201564,No,No
931935,201564,No,Yes
931943,201564,No,Yes
931491,201564,Yes,Yes
932601,202344,Yes,No
932759,201894,No,No
932163,201564,Yes,Yes
932166,201564,No,Yes
932172,201784,No,Yes
932328,202344,No,No
932342,201564,Yes,No
932343,201564,No,Yes
932383,201784,No,Yes
932385,201784,No,Yes
932392,201564,Yes,Yes
715959,201564,No,Yes
932439,201564,Yes,No
932415,201564,No,Yes
932419,201564,No,Yes
932516,201894,Yes,Yes
932091,201564,No,Yes
932335,201564,No,Yes
932336,201568,No,Yes
932339,201564,No,Yes
932155,201568,No,Yes
932156,201564,No,No
932678,201564,No,No
932120,201784,Yes,No
932137,201894,No,Yes
932258,201894,No,Yes
932881,201564,No,Yes
933308,201564,No,No
932815,201788,No,Yes
932952,201564,No,No
933619,201674,No,Yes
932797,201894,Yes,Yes
933158,201564,No,No
932996,201674,Yes,Yes
933006,201674,Yes,Yes
933031,201564,No,Yes
932780,202014,Yes,No
932843,201564,No,No
932848,201564,No,No
932585,201564,No,Yes
933301,201564,No,Yes
934311,201784,No,Yes
934562,201674,No,Yes
934685,201674,No,Yes
934775,201674,No,Yes
935820,201564,No,No
935822,201564,No,No
935833,201564,No,No
935927,201564,No,No
935754,201568,No,Yes
935794,201564,No,No
935800,201564,No,Yes
935949,201674,Yes,Yes
936559,201784,No,Yes
936596,201564,No,Yes
936628,201564,No,Yes
936629,201568,Yes,Yes
936683,201784,Yes,Yes
936593,201564,No,Yes
936689,201564,No,Yes
936690,201564,No,Yes
936696,201568,No,No
936866,201564,No,No
936867,201564,Yes,Yes
936560,201568,No,No
936661,201564,No,Yes
936663,201564,No,Yes
916924,201904,No,Yes
936829,201674,Yes,Yes
936703,201564,No,Yes
798747,201564,No,No
936845,201674,Yes,No
936907,201894,No,Yes
715858,201564,No,Yes
936949,201674,No,Yes
936640,201564,No,Yes
936710,201564,No,Yes
751223,201564,Yes,No
937556,201564,No,Yes
937734,201564,Yes,Yes
937111,201564,No,No
937167,202014,No,No
937118,201564,No,No
772326,201564,No,Yes
937339,201564,No,Yes
937349,201784,No,No
937434,201564,Yes,Yes
937435,201564,Yes,Yes
936649,201564,No,Yes
937529,201564,No,No
937273,201564,No,No
937464,201674,No,Yes
937607,201894,No,Yes
937590,201568,No,Yes
937674,201564,No,Yes
937715,201564,No,No
937717,201674,Yes,Yes
937738,201674,No,Yes
937050,201564,No,No
937394,201674,Yes,Yes
937592,201784,No,Yes
938208,201784,Yes,Yes
938291,201674,No,Yes
938310,201674,No,Yes
938262,201784,Yes,No
938394,201674,No,No
938283,201564,No,Yes
938344,201678,No,Yes
938452,201674,No,Yes
938463,201674,Yes,No
938476,201674,Yes,Yes
938537,201784,No,No
938551,202014,No,No
938021,201674,No,No
938032,201894,No,Yes
938041,201674,No,Yes
938070,201674,No,Yes
938118,201784,Yes,No
937888,201674,No,No
938784,201674,No,Yes
938865,201564,No,Yes
938868,201564,Yes,Yes
938721,201564,No,Yes
939030,201674,Yes,Yes
938659,201674,No,Yes
802282,201564,No,No
938672,201564,Yes,Yes
939123,201678,No,Yes
939137,201894,No,No
938682,201674,No,No
938685,201674,Yes,Yes
938686,201784,No,Yes
938687,201674,No,Yes
790554,201674,Yes,Yes
749622,201674,No,Yes
939226,201674,No,No
939251,201564,No,No
939252,201564,No,Yes
939612,201674,No,No
905344,201894,No,Yes
939618,201904,No,No
939658,201904,No,No
799687,201674,No,Yes
937739,201564,Yes,Yes
939691,201784,Yes,Yes
940025,201674,Yes,No
940026,201674,Yes,No
939342,201904,No,Yes
939503,201784,No,Yes
939507,201564,No,No
939727,201894,No,Yes
939734,201904,No,No
939626,201674,No,No
939645,201674,Yes,No
937654,201564,No,Yes
939893,201564,No,No
939962,201674,Yes,Yes
939966,201674,No,Yes
940001,201674,No,No
939307,201788,No,Yes
939510,201674,Yes,Yes
940750,201904,No,Yes
940806,201894,No,Yes
722124,201564,No,Yes
940834,201784,Yes,Yes
940416,201678,Yes,Yes
940555,201674,No,No
940248,201784,Yes,Yes
940601,201568,No,No
940707,201904,Yes,No
941141,201564,No,Yes
941507,201674,No,Yes
941508,201564,No,No
941162,201564,No,No
941409,201564,No,Yes
941491,202014,Yes,No
941379,201674,Yes,Yes
940884,201674,No,No
941020,201674,Yes,No
941176,201674,No,Yes
940976,201784,No,Yes
941407,201564,No,Yes
941476,201674,No,Yes
942017,201674,No,Yes
936998,201674,No,No
942036,201564,No,Yes
941690,201564,No,Yes
941706,201568,No,No
941881,201674,No,Yes
941889,201674,No,Yes
942177,201674,No,Yes
942178,201674,Yes,No
942188,201674,Yes,No
942193,201674,No,Yes
942306,201784,No,Yes
942032,201674,No,Yes
942420,201674,No,Yes
942438,201674,No,Yes
942444,201784,Yes,Yes
941759,201564,Yes,No
942200,201674,Yes,No
942547,201564,Yes,Yes
942583,201564,No,Yes
942624,201904,No,Yes
942522,201674,No,Yes
942554,201568,No,Yes
779223,201564,No,Yes
942858,201564,No,Yes
943157,201894,No,Yes
942571,201678,Yes,Yes
942662,201904,No,Yes
942826,201784,Yes,Yes
