UID,TERM,PLU_SCHOLARSHIP,GRADUATED
788439,202124,9500.0,No
787947,201454,9601.0,Yes
788716,201454,10647.0,Yes
788262,201674,12000.0,Yes
788267,201674,12001.0,Yes
789546,201904,9165.0,Yes
789652,201564,8000.0,No
784807,201564,12000.0,Yes
789269,201454,7603.0,No
789880,201674,12488.0,Yes
789123,201454,7000.0,Yes
789425,201454,5817.0,No
789656,201454,6500.0,No
781312,201894,9500.0,No
789146,201454,8498.0,Yes
789249,201674,12500.0,Yes
789446,202124,8500.0,Yes
789508,201458,12104.0,Yes
789337,201674,14000.0,Yes
784761,201564,14918.0,Yes
789717,201564,12000.0,Yes
789835,201674,15687.0,Yes
789225,201454,10838.0,No
789621,201564,10000.0,No
789285,201564,11000.0,No
789286,201674,8500.0,No
789518,201454,6500.0,Yes
790026,201454,7000.0,No
790048,201454,500.0,Yes
790173,201564,8500.0,No
790354,201564,12773.0,No
790514,202344,6184.0,No
790068,201454,11232.0,No
790127,201454,4523.0,Yes
789999,201458,6500.0,Yes
790395,201564,12229.0,Yes
790086,201454,6500.0,Yes
790682,201454,7500.0,Yes
789993,201454,7512.0,Yes
790056,201674,10633.0,No
790580,201564,7500.0,Yes
789962,201454,11959.0,Yes
790531,201454,8000.0,No
789990,201674,9000.0,Yes
790013,201454,6500.0,Yes
790211,201454,7500.0,Yes
790578,201454,7500.0,Yes
790038,201454,6500.0,Yes
790738,201564,18800.0,Yes
790742,201564,16044.0,Yes
791417,201454,5000.0,Yes
791462,201564,11000.0,Yes
791475,201674,8500.0,Yes
791490,201564,10500.0,Yes
791498,201564,8000.0,Yes
791716,201564,14250.0,Yes
790862,201454,11187.0,Yes
792036,201564,10500.0,Yes
792615,201894,12500.0,Yes
793286,201564,10868.0,Yes
793845,201454,7000.0,Yes
793959,201454,7236.0,Yes
794171,201564,11500.0,No
794255,201454,7000.0,Yes
793829,201564,12000.0,Yes
794183,201674,0.0,Yes
794316,202014,5680.0,No
794336,201564,8500.0,No
794347,201454,6500.0,No
793783,201454,10000.0,Yes
793816,201564,8000.0,Yes
793819,201564,16282.0,Yes
793838,201564,12000.0,Yes
793566,201674,9000.0,No
793834,201454,5275.0,No
793923,201564,8500.0,Yes
793579,201454,9000.0,Yes
793907,201564,12000.0,Yes
794109,201564,10500.0,Yes
794151,201454,2500.0,Yes
794476,201564,10500.0,Yes
794517,201894,11725.0,Yes
778149,201564,11783.0,Yes
766626,201904,15554.0,No
766787,201454,11006.0,Yes
767041,201454,15193.0,No
794399,201674,14059.0,Yes
774546,201894,13750.0,Yes
775455,201454,6500.0,Yes
722364,201234,8500.0,No
725465,201344,11000.0,Yes
728969,201234,9234.0,Yes
729051,201234,4921.0,No
730893,201234,9411.0,Yes
731897,201344,8293.0,No
734173,201344,10000.0,Yes
742702,201344,9653.0,Yes
794379,201564,10065.0,No
794380,201454,9449.0,Yes
794484,201564,11000.0,Yes
794506,201568,6000.0,Yes
794557,201458,7500.0,Yes
794559,201454,11315.0,Yes
794564,201784,12500.0,Yes
794572,201894,9500.0,No
794906,201564,10500.0,Yes
794754,201564,11500.0,Yes
795027,201674,11500.0,Yes
795059,201674,9000.0,No
795259,201784,11750.0,Yes
795339,201678,8500.0,Yes
795342,201564,6000.0,Yes
795422,201564,10760.0,No
794884,201784,12500.0,Yes
794896,201454,5500.0,Yes
794789,201674,8884.0,No
794794,201564,9134.0,Yes
794795,201674,11000.0,Yes
794376,201564,9572.0,No
795043,201564,0.0,Yes
795365,201674,14234.0,Yes
794944,201564,16547.0,Yes
795013,201674,12000.0,Yes
795019,201674,17476.0,Yes
795092,201454,6500.0,No
795093,201454,7500.0,No
795252,201674,12000.0,Yes
794747,201458,7000.0,Yes
794804,201454,11097.0,No
795329,201674,9406.0,No
795998,201564,500.0,Yes
795580,201564,8504.0,No
795364,201454,9527.0,Yes
795877,201564,11430.0,Yes
796260,201564,9958.0,Yes
796292,201564,11000.0,Yes
796458,201564,16384.0,Yes
796673,201564,11500.0,Yes
796361,201674,12000.0,No
796393,202014,14000.0,No
796308,201564,11500.0,Yes
796360,201564,10000.0,Yes
797131,201564,13000.0,No
797100,201564,10151.0,Yes
797123,201564,15964.0,Yes
796976,201564,12874.0,Yes
795419,201564,8749.0,No
797820,201564,10326.0,No
797842,201674,11500.0,Yes
797948,201564,10500.0,Yes
797730,201674,12488.0,No
798374,201564,12935.0,Yes
797867,202124,14700.0,No
797857,201564,16029.0,Yes
797830,201564,13250.0,No
799098,201564,11290.0,No
799100,201564,11500.0,Yes
799255,201458,8000.0,No
798859,201564,11000.0,Yes
799226,201564,8000.0,No
799263,201674,10769.0,Yes
796345,201564,11000.0,Yes
798930,201564,16527.0,Yes
798620,201564,8000.0,Yes
798971,201564,7000.0,No
798505,202014,15546.0,Yes
799435,201784,8500.0,No
798446,201564,13149.0,Yes
745384,201564,12500.0,Yes
798616,201564,15560.0,No
798756,201564,9895.0,Yes
799529,201564,11500.0,Yes
799533,201564,500.0,Yes
799863,201564,10598.0,Yes
799898,201564,12000.0,Yes
799743,201564,3707.0,No
799932,201564,2299.0,Yes
799953,201784,8500.0,No
799956,201564,10000.0,Yes
799965,201678,11250.0,No
799986,201564,4700.0,No
799992,201674,10129.0,No
800015,201564,14822.0,Yes
800036,201674,1492.0,Yes
800216,201564,15429.0,Yes
797777,201564,14500.0,Yes
772601,201564,11500.0,Yes
799491,201564,11802.0,Yes
798508,201564,12500.0,Yes
800238,201674,13255.0,Yes
799955,201564,11500.0,Yes
799782,201564,12000.0,Yes
799795,201564,4701.0,No
799806,201564,8005.0,Yes
799874,201674,13000.0,Yes
799906,201564,11680.0,No
799689,201564,16032.0,No
794857,201564,11500.0,No
800955,201674,12946.0,Yes
800975,201564,8269.0,Yes
800653,201564,11375.0,Yes
800698,201564,9457.0,No
752502,201564,11500.0,Yes
800908,201784,14473.0,Yes
800936,201564,9572.0,No
800963,201784,17417.0,Yes
800865,201678,8000.0,Yes
800986,201564,8398.0,Yes
801015,201564,10000.0,Yes
801016,201564,12500.0,Yes
801017,201564,12500.0,Yes
800471,201674,15795.0,Yes
800483,201784,22336.0,Yes
800514,201904,13908.0,Yes
800516,201674,12000.0,Yes
800303,201784,11253.0,No
800309,201674,19540.0,Yes
800724,201568,6000.0,No
748178,201674,12000.0,Yes
800784,201564,11500.0,Yes
800261,201564,11500.0,Yes
800281,201564,5314.0,Yes
800610,201564,3932.0,Yes
800621,201564,10000.0,Yes
800667,201568,8729.0,Yes
800818,201564,7500.0,Yes
800528,201674,15349.0,Yes
800533,201674,10500.0,Yes
800534,201674,10500.0,Yes
795308,201564,16555.0,Yes
800553,201674,8500.0,Yes
800680,201564,0.0,Yes
800703,201564,10750.0,Yes
800839,201564,8500.0,Yes
800567,201674,13000.0,Yes
800735,201784,17451.0,Yes
801218,201564,14699.0,Yes
801596,201564,8500.0,Yes
801168,201564,4153.0,Yes
801180,201564,11500.0,Yes
801185,201564,10486.0,Yes
801364,201678,10500.0,Yes
801450,201674,8000.0,Yes
801415,201564,10000.0,No
801419,201784,11000.0,Yes
801562,201674,12671.0,No
801570,201678,10500.0,No
801455,201564,1000.0,No
801576,201674,12000.0,Yes
801066,201564,14500.0,Yes
801094,201564,11000.0,Yes
801104,201564,12541.0,No
801967,201674,13250.0,Yes
801912,201674,8500.0,Yes
801974,201564,13000.0,Yes
802041,201564,8000.0,Yes
802499,201678,11337.0,Yes
802534,201564,16053.0,No
802023,201674,13000.0,Yes
802264,201564,11500.0,Yes
800074,201564,10500.0,Yes
802394,201568,10000.0,Yes
802094,201564,0.0,Yes
801928,201564,10000.0,Yes
802098,201564,16070.0,Yes
802443,201458,9000.0,Yes
802449,201564,11000.0,Yes
802413,201564,11796.0,Yes
802898,201674,11000.0,Yes
803090,201674,500.0,Yes
803095,201564,10000.0,Yes
803196,201564,0.0,Yes
715881,201564,13925.0,Yes
803200,201564,11465.0,Yes
793826,201564,13750.0,Yes
803211,201564,11990.0,Yes
803213,201674,12504.0,Yes
802595,201564,13073.0,Yes
802795,201458,7500.0,Yes
802821,201674,9819.0,Yes
802863,201564,16037.0,Yes
803255,201674,8500.0,Yes
802926,201564,12000.0,No
802616,201564,8000.0,Yes
802998,201564,8000.0,No
795585,201674,16314.0,Yes
802656,201564,14453.0,Yes
802697,201564,10500.0,Yes
802723,201564,11498.0,Yes
802814,201564,11500.0,Yes
803045,201564,13000.0,Yes
800996,201564,12748.0,Yes
803108,201564,11773.0,Yes
803138,201564,9900.0,Yes
803141,201564,8000.0,No
803144,201674,10500.0,Yes
800877,201674,9000.0,No
803159,201564,12000.0,Yes
795085,201564,13000.0,Yes
803182,201564,15340.0,Yes
803189,201564,11000.0,Yes
803191,201564,12500.0,Yes
795292,201564,10500.0,No
803590,201894,13500.0,Yes
803711,201674,12820.0,Yes
803725,201674,19540.0,Yes
803763,201564,10500.0,No
804041,201564,5314.0,Yes
804055,201784,9000.0,Yes
804087,201784,10222.0,Yes
803990,201564,8000.0,Yes
804096,201674,8500.0,Yes
803731,201894,14000.0,No
803772,201674,10635.0,Yes
778643,201674,13293.0,No
803851,201568,11058.0,Yes
803871,201564,13529.0,No
799915,201458,7500.0,No
803925,201784,11778.0,Yes
803412,201564,9934.0,No
803650,201674,9000.0,No
803935,201564,10000.0,Yes
803453,201564,9147.0,Yes
803413,201568,7000.0,No
803419,201564,16049.0,No
803802,201564,12412.0,No
803638,201898,10030.0,Yes
803647,201564,8000.0,Yes
803981,201674,10500.0,Yes
803982,201674,16714.0,Yes
804009,201458,7500.0,No
804164,201458,7500.0,Yes
804266,201564,10770.0,Yes
804289,201564,11000.0,No
804339,201458,8999.0,Yes
804800,201674,12000.0,Yes
804152,201564,12392.0,Yes
804166,201564,8500.0,No
804172,201564,12000.0,Yes
804177,201564,12500.0,No
804182,201564,8583.0,No
804354,201564,11500.0,No
804361,202124,18599.0,Yes
804364,201564,10000.0,No
804274,201564,18800.0,No
804381,201564,11500.0,No
804464,201564,12000.0,Yes
804163,201564,13500.0,No
804816,201674,13500.0,Yes
804819,201674,12500.0,Yes
804829,201674,13000.0,Yes
804520,201898,14084.0,Yes
804553,201904,12083.0,No
804102,201784,11000.0,Yes
804384,201458,2500.0,No
804592,201674,8500.0,No
804594,201674,12000.0,Yes
804611,201564,12000.0,Yes
804193,201564,10000.0,Yes
804627,201674,8500.0,No
804634,201674,14500.0,Yes
804098,201564,10000.0,Yes
804279,201564,8000.0,Yes
804287,201564,15000.0,Yes
804323,201564,10000.0,No
804714,201784,14000.0,Yes
804724,201674,12000.0,Yes
804737,201674,4885.0,Yes
804781,201784,11000.0,No
805140,201784,15000.0,No
804901,201564,16046.0,Yes
805058,201564,12000.0,Yes
805125,201564,15000.0,Yes
805143,201564,10500.0,No
805147,201564,11000.0,No
805149,201674,8500.0,No
804017,201564,16032.0,Yes
806220,201674,12000.0,Yes
806545,201564,10000.0,No
806784,201564,10000.0,No
807260,201674,10500.0,No
805176,201564,12500.0,No
810859,201564,8000.0,No
812389,201784,19346.0,Yes
812461,201564,11000.0,No
813164,201674,13768.0,No
815084,201674,10750.0,Yes
815173,201674,14500.0,Yes
815187,201564,9000.0,Yes
816388,201674,17488.0,Yes
816777,201564,13549.0,Yes
817583,201784,12192.0,Yes
817540,201564,14608.0,Yes
818217,201674,11500.0,Yes
819113,201564,16032.0,Yes
820056,201898,10184.0,Yes
820508,201564,10072.0,No
822453,201674,15420.0,Yes
823191,201674,16312.0,No
822545,201674,13500.0,No
822650,201674,12000.0,Yes
823966,201674,10500.0,Yes
823370,201674,0.0,Yes
823405,201674,14000.0,Yes
823530,201564,14065.0,Yes
823851,201894,7500.0,Yes
824789,201564,16013.0,Yes
825920,201564,11750.0,No
825891,201564,12750.0,Yes
825908,201784,7500.0,No
825909,201564,11500.0,Yes
825918,201458,7236.0,No
826433,201674,16956.0,Yes
828151,201568,8000.0,Yes
829217,201564,7804.0,Yes
830599,201674,13588.0,Yes
831030,201674,11500.0,Yes
831592,201784,12393.0,No
831856,201564,16776.0,Yes
733915,201674,13113.0,Yes
834143,201674,13000.0,Yes
835584,201674,8500.0,No
836208,201564,11500.0,Yes
836348,201564,11945.0,No
836143,201564,11500.0,Yes
835696,201674,12488.0,No
836778,201674,2000.1,No
790515,201564,3588.0,No
837325,201674,11500.0,Yes
837978,201674,12488.0,Yes
839237,201784,8500.0,Yes
838559,201674,10500.0,Yes
839360,201564,12000.0,Yes
839727,201894,14822.0,Yes
840379,201564,11000.0,Yes
840808,201564,16026.0,Yes
842870,201564,11100.0,Yes
842595,201674,10500.0,Yes
842699,201564,10250.0,No
799857,201674,4885.0,Yes
844213,201564,8334.0,Yes
766454,201564,15555.0,Yes
844902,201674,4885.0,Yes
845016,201564,11356.0,No
845265,201674,12000.0,Yes
845745,201674,10500.0,No
845335,201674,15491.0,Yes
846142,201674,12000.0,Yes
846877,201568,8500.0,No
847247,201674,13000.0,No
848375,201784,12612.0,Yes
848498,201894,12210.0,Yes
848568,201564,8000.0,Yes
849201,201674,8500.0,No
850760,201564,9000.0,No
850794,201564,11000.0,Yes
850983,201564,12540.0,Yes
851217,201898,13772.0,Yes
852085,201564,10000.0,No
851934,201564,8000.0,Yes
853124,201564,11574.0,Yes
854899,201564,8452.0,Yes
855881,201564,14396.0,No
855886,201564,8000.0,Yes
855894,201564,10500.0,Yes
858014,201564,10000.0,No
857582,201674,12324.0,No
859563,201674,12500.0,Yes
859437,201674,7500.0,No
859837,201674,8500.0,Yes
861846,201564,11500.0,Yes
861586,201674,11500.0,Yes
862115,201674,10500.0,Yes
798960,201788,13000.0,No
863021,201564,10750.0,Yes
863187,201564,14051.0,Yes
864172,201564,11000.0,Yes
863725,201674,11500.0,Yes
863812,201564,12469.0,No
864741,201564,11000.0,Yes
864902,201564,16032.0,Yes
865548,201564,14586.0,Yes
865234,201674,12500.0,Yes
865163,201674,11500.0,Yes
866426,201784,8500.0,Yes
865804,201674,8500.0,Yes
866545,201674,6500.0,No
868355,201564,13616.0,Yes
868358,201564,10000.0,No
868359,201564,8000.0,Yes
868371,201674,10500.0,Yes
868372,201564,11500.0,Yes
868294,201674,12000.0,Yes
872493,201894,10774.0,Yes
872554,201564,11796.0,Yes
872856,201674,12000.0,Yes
873383,201674,12489.0,No
873945,201674,13401.0,Yes
874958,201674,11500.0,Yes
876505,201564,13123.0,Yes
876522,201674,21394.0,Yes
876620,201564,10069.0,Yes
876451,201784,8500.0,No
876988,201674,10000.0,Yes
876810,201784,14719.0,Yes
878002,201674,9000.0,Yes
878527,201564,6074.0,No
879646,201674,11500.0,Yes
879943,201564,11500.0,Yes
778297,201674,11450.0,Yes
880543,201564,12677.0,No
881786,201894,8500.0,Yes
882326,201674,11500.0,Yes
883978,201674,12000.0,Yes
883808,201674,10500.0,Yes
883566,201564,12000.0,Yes
885246,201674,14301.0,No
885041,201674,9920.0,Yes
886998,201674,14500.0,Yes
887032,201564,12499.0,Yes
887024,201564,11773.0,Yes
887025,201564,12514.0,Yes
887153,201564,11773.0,No
886735,201564,9229.0,No
886783,201564,13500.0,Yes
888417,201564,8000.0,Yes
888942,201564,11787.0,No
889296,201564,5336.0,Yes
890901,201564,11000.0,No
891435,201568,16127.0,No
892795,201564,10000.0,No
893067,201564,10500.0,Yes
898132,201674,15788.0,Yes
899291,201564,10465.0,Yes
899292,201564,12646.0,No
899262,201674,13500.0,No
899273,201908,14166.0,Yes
899295,201564,11768.0,No
899301,201564,16056.0,Yes
899373,201564,10991.0,No
899463,201564,8987.0,Yes
899429,201564,16032.0,Yes
742019,201564,13500.0,Yes
899491,201904,15948.0,Yes
801084,201674,12073.0,Yes
899512,201564,11000.0,Yes
899513,201564,3885.0,No
899522,201564,16773.0,No
899431,201564,18800.0,Yes
899526,201564,22938.0,Yes
775228,202344,13000.0,No
899538,201564,7434.0,No
899540,201564,9120.0,No
801178,201564,10000.0,Yes
899547,201564,10884.0,No
899433,201564,11706.0,No
899602,201568,7578.0,Yes
899605,201564,11000.0,Yes
899606,201458,7500.0,Yes
774288,201564,10000.0,Yes
899610,201564,14745.0,Yes
804195,201564,11000.0,Yes
899626,201784,9122.0,Yes
899628,201564,8000.0,Yes
899634,201564,15300.0,Yes
899641,201564,12929.0,Yes
793133,201564,13546.0,Yes
899654,201564,10500.0,Yes
733251,201564,10500.0,Yes
899452,201564,15118.0,Yes
899453,201564,13250.0,Yes
899735,201674,12609.0,No
639402,201564,12500.0,Yes
900098,201674,7576.0,Yes
900398,201564,10000.0,No
900429,201564,11627.0,Yes
900104,201564,14069.0,Yes
899891,201894,11500.0,Yes
899893,201784,8500.0,Yes
899917,201784,17442.0,Yes
899806,201564,8000.0,No
899833,201564,11000.0,No
899835,201784,10000.0,No
900323,201674,13757.0,Yes
899871,201564,8000.0,Yes
899918,201564,8000.0,Yes
900208,201674,9000.0,No
900349,201564,10321.0,Yes
798480,201564,13375.0,No
899807,201784,8000.0,Yes
899882,201564,500.0,Yes
899886,201564,11000.0,Yes
900560,201674,11500.0,No
798863,201564,15360.0,Yes
900579,201564,11708.0,Yes
900813,201904,20802.0,Yes
900571,201564,11000.0,Yes
900590,201568,8500.0,Yes
900958,201458,7000.0,No
900582,201564,12000.0,Yes
900585,201674,10000.0,No
900610,201674,12000.0,Yes
900839,201564,11000.0,Yes
900288,201564,8000.0,No
900878,201674,12000.0,Yes
900583,201564,14250.0,No
900833,201564,15750.0,Yes
900929,201564,10453.0,No
900934,201564,16032.0,No
900938,201564,12893.0,Yes
900939,201788,11608.0,Yes
900951,201564,8000.0,Yes
901136,201564,15783.0,Yes
900575,201458,11100.0,Yes
900601,201564,10339.0,Yes
900906,201564,11000.0,Yes
900912,201564,14857.0,Yes
900915,201564,11500.0,No
902016,201564,24140.0,Yes
902020,201564,12000.0,Yes
901426,201564,20428.0,Yes
901428,201458,9831.0,Yes
901432,201564,9033.0,Yes
901435,201564,11297.0,No
901454,201904,10630.0,No
901468,201564,10000.0,Yes
901455,201564,6000.0,No
901743,201674,9306.0,Yes
901398,201564,7000.0,No
901797,201674,8500.0,Yes
901559,201674,11500.0,No
902324,201784,10000.0,Yes
902176,201564,12785.0,Yes
902618,201458,6000.0,Yes
902723,201564,13000.0,Yes
902725,201788,13595.0,Yes
902731,201564,10000.0,No
902733,201564,11142.0,No
902141,201564,16532.0,Yes
902246,201564,11500.0,No
902637,201564,11000.0,Yes
902600,201674,11000.0,No
902707,201564,10000.0,Yes
902713,201564,8500.0,No
902721,201564,12408.0,Yes
902167,201674,9000.0,Yes
902649,202014,14000.0,No
902236,201784,13250.0,Yes
902218,201674,13500.0,Yes
903136,201674,11500.0,Yes
903177,201784,12500.0,Yes
903251,201894,16473.0,Yes
903432,201674,12250.0,Yes
903345,201458,7500.0,No
903496,201568,10392.0,Yes
903500,201564,6000.0,Yes
903502,201564,12453.0,Yes
903503,201564,11015.0,Yes
903100,201674,11500.0,Yes
903288,201674,11252.0,No
903294,201564,12164.0,No
903300,201564,500.0,No
903736,201564,15900.0,No
775311,201674,13238.0,Yes
903823,201564,9582.0,No
904018,201894,15014.0,No
903819,201564,10000.0,Yes
903838,201568,12060.0,Yes
903842,201564,10888.0,No
903895,201564,2500.0,No
804245,201564,5179.0,No
903971,201564,11570.0,Yes
903977,201564,10000.0,Yes
903910,201564,10500.0,Yes
795245,201564,7255.0,No
903915,201564,0.0,No
903932,201564,6989.0,No
903934,201564,11500.0,No
903946,201564,11268.0,No
904048,201674,13000.0,Yes
903707,201674,12000.0,Yes
904769,201674,7500.0,No
747594,201674,10500.0,Yes
905503,201894,20848.0,Yes
905460,201784,10622.0,Yes
905596,201564,7500.0,Yes
905597,201564,7000.0,Yes
795088,201674,11495.0,No
905158,201568,8000.0,Yes
795185,201564,7000.0,No
905677,201564,15000.0,Yes
905696,201564,9011.0,No
905642,201564,12158.0,Yes
905663,201568,11709.0,Yes
905670,201568,7500.0,Yes
905671,201564,12000.0,No
905211,201894,8746.0,Yes
905720,201564,10000.0,No
905206,201564,10500.0,Yes
905207,201568,7000.0,Yes
905208,201458,0.0,No
905209,201568,7500.0,Yes
905210,201564,13494.0,Yes
905436,201564,8000.0,Yes
905437,201564,9873.0,Yes
905438,201564,10500.0,Yes
905439,201564,7000.0,No
905740,201568,7500.0,Yes
905318,201674,8500.0,No
905812,201674,11437.0,Yes
905825,201674,13000.0,Yes
905599,201564,16035.0,Yes
905216,201564,10868.0,No
905769,201568,12163.0,Yes
905845,201564,10697.0,Yes
905876,201564,13500.0,Yes
905991,202014,14016.0,Yes
906164,201564,13004.0,No
905896,201898,8500.0,Yes
800618,201564,768.0,No
905936,201564,10000.0,Yes
905945,201564,10144.0,Yes
905957,201564,8500.0,Yes
908577,201784,8500.0,Yes
909555,201564,8654.0,No
910970,201564,10000.0,Yes
910972,201564,11250.0,Yes
910992,201564,9830.0,Yes
910999,201564,11773.0,No
911024,201904,2500.0,No
910958,201564,10868.0,Yes
910672,202234,13100.0,No
911650,201564,15683.0,Yes
913837,201564,6314.0,No
913934,201564,10000.0,Yes
914417,201674,10570.0,Yes
915275,201784,14580.0,Yes
914709,201784,14938.0,No
916942,201564,8000.0,Yes
916958,201564,9750.0,Yes
916968,201564,8000.0,Yes
916997,201564,10500.0,No
917004,201674,10000.0,Yes
917384,201568,11219.0,Yes
917045,201564,8000.0,No
917023,201564,8000.0,Yes
917024,201568,7500.0,Yes
