UID,TERM,WORK_STUDY,GRADUATED
1051461,201674,777.0,Yes
1051557,201784,1250.0,No
1051574,201904,1900.0,No
1051701,201784,356.0,Yes
1051835,201894,500.0,Yes
1051853,201674,1250.0,Yes
1051410,201674,1250.0,No
1051964,201674,1900.0,No
1052011,201674,1250.0,No
1051829,201784,1900.0,Yes
1051920,201674,3050.0,Yes
1051598,201674,1250.0,No
1052325,201568,1900.0,No
1052201,201674,611.0,Yes
1052313,201674,2501.0,Yes
1052518,201904,1250.0,Yes
1052490,201674,1250.0,No
1052769,201674,1857.0,Yes
1052771,201674,1900.0,No
1052551,201674,1250.0,Yes
1052818,201784,1423.0,Yes
1052821,201674,1250.0,Yes
1052138,201784,1250.0,No
1052182,201674,1250.0,Yes
1052454,201674,1900.0,Yes
1052554,201674,1800.0,Yes
1052754,201674,1250.0,Yes
715818,201674,1250.0,Yes
1053369,201904,1900.0,Yes
1053235,201894,1900.0,No
1053237,201674,769.0,Yes
1053375,201784,1250.0,Yes
753180,201674,1086.0,No
1052970,201674,1003.0,Yes
1053364,201898,1900.0,Yes
1052865,201674,1250.0,Yes
1053175,201674,1900.0,Yes
1053464,201674,1250.0,Yes
1052842,201784,1250.0,No
1052846,201674,250.0,Yes
1053130,201674,1250.0,Yes
1053992,201784,1750.0,No
1053994,201784,1250.0,No
1054033,201674,2250.0,Yes
1053713,201674,1900.0,Yes
1053918,202124,1250.0,No
1053778,201674,225.0,Yes
1053669,201674,1900.0,Yes
1053687,201674,1900.0,Yes
1053694,201674,1250.0,No
1054695,201784,481.0,Yes
1054697,201898,418.0,No
1054915,201674,1900.0,No
1055176,201894,2500.0,Yes
1054782,201674,1900.0,No
1054879,201674,0.0,Yes
1055188,201784,1900.0,Yes
1054493,201674,1250.0,Yes
1054494,201674,1250.0,Yes
1054497,201674,926.0,Yes
1054863,201674,0.0,No
1060281,201674,1250.0,No
1060364,201674,1250.0,Yes
1060368,201894,1250.0,No
1060421,201674,1900.0,Yes
1060423,201674,183.0,Yes
1053986,201674,1900.0,Yes
1060937,201674,0.0,Yes
1060978,201674,1250.0,No
1060993,201674,1250.0,Yes
1060996,201674,1250.0,No
1060464,201674,1250.0,Yes
1060472,201674,900.0,No
1060697,201784,1250.0,Yes
1060947,201674,1250.0,No
1061090,201894,1279.0,Yes
1060747,201674,1900.0,Yes
1061159,201678,1250.0,Yes
1060527,201784,1889.0,Yes
1060824,201674,0.0,Yes
1060887,201674,2500.0,Yes
1060912,201894,1900.0,Yes
1061259,201674,1900.0,Yes
1061303,201674,1250.0,Yes
1061513,201674,1900.0,Yes
1061521,201674,3500.0,Yes
1061690,201674,444.0,Yes
1062027,201784,3750.0,Yes
1061376,201674,1257.0,Yes
1061430,201674,1657.0,Yes
1061470,201674,1900.0,No
1061538,201674,0.0,No
1061550,201674,1250.0,No
1061563,201674,1250.0,No
1061578,201674,2050.0,No
1061621,201674,1900.0,Yes
1062819,201784,1250.0,Yes
1062467,201784,3875.0,Yes
1062549,201674,1250.0,Yes
1062912,201674,1900.0,No
1062098,201674,1900.0,Yes
1062521,201674,1900.0,No
1062524,201674,5300.0,No
1063790,201784,3050.0,Yes
1063195,201784,1250.0,No
1063723,201894,1814.0,Yes
1063493,201784,2700.0,Yes
1063271,202344,1250.0,No
1063427,201894,3515.0,Yes
1063437,201784,1250.0,Yes
1063945,201784,2500.0,Yes
1063950,201784,455.0,Yes
1064334,201674,1900.0,Yes
1064341,201674,1250.0,Yes
1064509,201674,835.0,Yes
1064856,201784,1650.0,Yes
1064647,201784,2600.0,Yes
1064762,201674,1900.0,Yes
1064709,201784,2050.0,No
1069590,201674,1900.0,No
1069593,201674,1407.0,Yes
1069655,201674,1900.0,No
1069658,201674,1250.0,Yes
1069785,201784,1900.0,No
1070145,201904,1900.0,No
1071327,201674,1900.0,No
1071609,201784,1250.0,Yes
1071213,201674,1250.0,No
1071521,201784,945.0,No
1071188,201784,1250.0,Yes
1071377,201894,1800.0,No
1072569,201674,1900.0,Yes
1072017,201674,1250.0,No
1071992,201894,1250.0,No
1073257,201784,1250.0,Yes
1072871,201674,1900.0,Yes
1073091,201784,1900.0,Yes
1073173,201784,1750.0,Yes
1072774,201784,1250.0,Yes
801933,201784,1250.0,Yes
1073335,201784,1148.0,Yes
1073002,201784,1250.0,Yes
1073014,201784,1249.0,No
1073146,201784,3050.0,Yes
1072733,201904,1250.0,Yes
1073565,201674,1900.0,Yes
1073514,201784,1500.0,Yes
1074767,201904,1000.0,Yes
1074777,201904,250.0,Yes
1074364,201904,1250.0,Yes
1074485,201894,1250.0,Yes
1074487,201904,1250.0,No
1073412,201784,1110.0,Yes
1074797,201784,1250.0,No
1074800,201784,1535.0,Yes
1074804,201784,1250.0,Yes
1074812,201784,1250.0,Yes
1074347,201784,1250.0,Yes
1074930,201788,1750.0,No
1074934,201674,1900.0,Yes
1075543,201674,1900.0,Yes
1075607,201784,1250.0,No
1075608,201784,1250.0,Yes
1075040,201674,1900.0,Yes
1062661,201784,250.0,Yes
1075048,201784,1250.0,Yes
1076183,201784,1250.0,No
1076379,201784,1490.0,Yes
1076403,201894,1250.0,No
1076206,201784,1900.0,No
1076192,201678,1900.0,No
1076547,201784,3000.0,Yes
1078624,201784,1250.0,Yes
1078696,201784,1250.0,No
1078165,201784,2445.0,Yes
1078471,201784,1800.0,Yes
1078845,201678,1900.0,Yes
1078174,201674,1900.0,Yes
1078740,201784,1250.0,No
1078927,201784,1250.0,Yes
1079032,201894,1250.0,No
1079132,201894,2500.0,No
1079270,201904,1250.0,Yes
1080410,201784,1500.0,Yes
1081125,201894,3634.0,Yes
1080457,201784,1300.0,Yes
1080464,201674,4067.0,Yes
1080764,201784,1250.0,No
1080789,201784,1250.0,No
1081371,201784,0.0,No
1081450,201784,1269.0,Yes
1082516,201784,505.0,Yes
1060965,201894,1900.0,No
1082136,201784,500.0,Yes
1083518,201784,2000.0,Yes
1083008,201784,1900.0,No
1083036,201784,5000.0,Yes
1083049,201894,1900.0,Yes
1083114,201784,1900.0,Yes
1083157,201894,1076.0,Yes
1083404,201784,1040.0,No
1083967,201894,2800.0,Yes
1083727,201784,1900.0,Yes
1083798,202014,0.0,Yes
1083614,201784,1250.0,No
1083670,201784,1250.0,No
1087188,201784,1250.0,No
1091510,201784,1250.0,No
1093304,201788,1000.0,No
1094372,201784,871.0,Yes
1094654,201784,1900.0,No
1096274,201784,975.0,Yes
1096803,201784,1250.0,Yes
1096942,201784,969.0,Yes
1097749,201908,2500.0,Yes
1097763,201894,1900.0,No
1098247,201894,2000.0,No
1098355,201894,1290.0,Yes
1098560,201894,1135.0,No
1099084,201894,1250.0,Yes
1099702,201894,3150.0,No
1101271,201894,3125.0,Yes
1104104,201894,2167.0,Yes
1104889,201894,1900.0,Yes
1106119,201894,250.0,Yes
1105602,201894,769.0,Yes
1108456,201784,4500.0,Yes
1107903,201784,1313.0,Yes
1109187,201784,1250.0,Yes
1114374,201784,1900.0,No
1116140,201784,1250.0,Yes
1116758,201784,1900.0,No
1122480,201784,1250.0,Yes
1124161,201784,1250.0,No
1124950,201784,1250.0,Yes
1125999,201784,4500.0,Yes
1126484,201784,1250.0,No
1128526,201784,1250.0,No
1131439,201894,1250.0,Yes
1134098,201784,1250.0,Yes
1134390,201784,1250.0,Yes
1137622,201784,1250.0,No
1137308,201784,975.0,Yes
1138896,201784,0.0,Yes
1140528,201904,1250.0,Yes
1142392,201784,1136.0,No
1142750,201784,0.0,Yes
1145270,201784,1900.0,Yes
1146660,201784,1250.0,No
1147219,201784,1250.0,No
1147809,201784,1020.0,No
1148435,201784,1250.0,Yes
1149883,201894,1250.0,No
1150691,201894,1250.0,Yes
1150760,201894,1250.0,No
1152605,201894,1250.0,Yes
1152126,201894,0.0,Yes
1152647,201894,820.0,No
1154046,201894,1463.0,Yes
1154128,201894,1250.0,Yes
1155496,201894,1900.0,No
1155850,201894,1250.0,Yes
1156526,201894,1250.0,Yes
1157701,201894,1250.0,Yes
1157352,201894,1300.0,Yes
1158078,201894,1000.0,Yes
1158489,201894,575.0,Yes
1160858,201784,1400.0,No
1161058,201784,1250.0,Yes
1162137,201894,1250.0,No
1161885,201784,1250.0,Yes
1165000,201784,1250.0,Yes
1164383,201894,1996.0,Yes
1165824,201784,1900.0,Yes
1165395,201784,1272.0,Yes
1166050,201784,1250.0,No
1166234,201678,1900.0,Yes
1166498,201784,1250.0,No
1167050,201784,1250.0,Yes
1167594,201788,1973.0,Yes
1168172,201784,1250.0,Yes
1167617,201904,1250.0,Yes
1168134,201784,1250.0,Yes
1168696,201904,1250.0,No
1168312,201784,1550.0,Yes
1168864,201784,139.0,Yes
1168754,201894,1250.0,Yes
1168234,201784,204.0,Yes
1168235,201784,1173.0,No
1168333,201784,1250.0,Yes
1168334,201904,500.0,No
1169766,201784,1868.0,Yes
1169045,201894,336.0,Yes
1169102,201784,544.0,Yes
1169272,201784,1250.0,Yes
1170077,201894,865.0,No
1170312,201784,1250.0,No
1169941,201894,305.0,Yes
778257,201454,1800.0,Yes
1169800,201784,1250.0,No
1170450,201894,1250.0,No
1170525,201784,1900.0,Yes
1170942,202238,1250.0,No
1170605,201894,1286.0,Yes
1170702,201784,2001.0,Yes
1170703,201894,1250.0,No
1170748,201784,1250.0,No
1170753,201904,1250.0,Yes
1170984,202018,808.0,No
1170775,201904,0.0,No
1166049,201784,1250.0,No
1066631,201784,2233.0,Yes
1021393,201784,1600.0,Yes
1171455,201904,1900.0,No
1171763,201894,1250.0,Yes
1171774,201784,975.0,Yes
1171624,201788,1900.0,Yes
1171632,201784,1900.0,Yes
1171574,201784,1685.0,No
1171478,201784,1235.0,No
1171497,201894,1250.0,Yes
1171528,201894,1250.0,No
1175853,201784,1900.0,Yes
1175794,201784,1900.0,No
1178363,201784,1250.0,Yes
1179311,201784,2251.0,Yes
1180178,201904,1900.0,Yes
1181040,201784,1250.0,Yes
1182234,201894,1250.0,No
1181999,201784,1250.0,No
1183380,201784,441.0,No
1189233,201784,1750.0,Yes
1195986,201784,1412.0,Yes
1196046,201784,1345.0,No
1196121,201784,3389.0,Yes
1196128,201784,1250.0,No
1080463,201784,1250.0,Yes
1195838,201784,1250.0,Yes
1195848,201784,1900.0,No
1196764,201894,1250.0,No
1062755,201784,1252.0,No
1198218,201784,1900.0,Yes
1198249,201784,1900.0,Yes
1198261,201784,1250.0,No
1198277,201784,300.0,Yes
1198336,201784,541.0,Yes
1198338,201784,1500.0,Yes
1198539,201784,1900.0,Yes
1198544,201784,1411.0,Yes
1198290,201788,1900.0,Yes
1198367,201788,1900.0,Yes
1198384,201784,2700.0,Yes
1198387,201784,1900.0,Yes
1197902,201904,1250.0,Yes
1199260,201784,1250.0,No
1198791,201904,1250.0,No
1198863,201784,1812.0,No
1198606,201784,1250.0,Yes
1199058,201784,0.0,No
1199129,201784,1900.0,Yes
1198737,201784,1250.0,Yes
1200221,201784,1750.0,Yes
1199830,201784,1250.0,Yes
1083350,201784,1250.0,Yes
1199799,201894,1250.0,Yes
1199817,201894,1250.0,Yes
1199823,201894,1250.0,Yes
1200086,201894,3925.0,Yes
1200066,201784,1400.0,Yes
1199994,201788,1900.0,Yes
1169905,201894,1250.0,No
1200961,201784,1250.0,Yes
1200550,201894,1250.0,No
1200704,201784,739.0,Yes
1200771,201784,1250.0,No
1200805,201784,1250.0,Yes
1200830,201784,1900.0,No
1200877,201788,1900.0,Yes
1200886,201788,1900.0,Yes
1200891,201784,1750.0,Yes
1200899,201784,1900.0,Yes
1201656,201788,2069.0,No
1201745,201784,1800.0,Yes
1201707,201894,1258.0,Yes
1201940,201784,1284.0,Yes
1202291,201784,3400.0,Yes
1202433,201894,1250.0,Yes
1202540,201904,1250.0,No
1202520,201894,4900.0,No
753685,201784,1250.0,Yes
1202204,201784,1250.0,Yes
1202282,201784,1900.0,No
1203260,201894,1580.0,No
1203149,201894,1900.0,Yes
1203395,201788,3000.0,Yes
1080460,201784,1500.0,Yes
1203750,201788,1829.0,Yes
1203754,201894,1075.0,Yes
1203574,201784,1900.0,Yes
1203997,201784,3800.0,Yes
1204162,201894,1250.0,No
1204195,201784,3050.0,Yes
1196319,201784,1900.0,Yes
1203972,201894,1238.0,Yes
1204602,201784,1250.0,No
1204516,201784,1250.0,Yes
1204556,201784,1900.0,No
1204634,201894,1900.0,Yes
1205616,201784,3213.0,Yes
1206301,201784,3150.0,No
1206240,201904,1926.0,No
1205811,201904,1250.0,Yes
1205892,201784,1900.0,Yes
1206007,201784,1900.0,Yes
1206033,201784,1250.0,Yes
1206043,201784,4331.0,Yes
1206191,201788,1900.0,Yes
1207155,201894,0.0,No
1206689,201784,1250.0,Yes
1206661,201784,3150.0,Yes
1206622,201784,1710.0,No
1206950,201894,2594.0,Yes
1206986,201894,1250.0,Yes
1207000,201894,1250.0,Yes
1206090,201894,1250.0,Yes
1207410,201784,1900.0,No
1207411,201784,6400.0,Yes
1207407,201784,1900.0,Yes
1208762,201784,1540.0,No
1209277,201784,3700.0,Yes
1209315,201904,1250.0,Yes
1209240,201894,1454.0,Yes
1209414,201894,750.0,Yes
1209388,201784,1904.0,Yes
1214548,201784,1900.0,No
1215288,201894,1000.0,Yes
1215193,201894,1250.0,Yes
1214984,201894,1250.0,Yes
1216105,201904,1427.0,No
1215828,202234,405.0,No
1215446,201784,1900.0,Yes
1215774,202014,804.0,No
1215926,201894,2750.0,Yes
1216301,201894,1250.0,Yes
1216478,201894,864.0,Yes
1216647,201894,1900.0,No
1216681,201894,1250.0,Yes
1216973,201894,1056.0,No
1216912,201784,1900.0,Yes
1216913,201784,388.0,Yes
1216416,201894,277.0,Yes
1217705,201788,1900.0,Yes
1217263,201894,1900.0,Yes
1217270,201894,1900.0,Yes
1217638,201894,591.8,No
1217213,201904,2458.0,No
1217315,201894,1199.0,Yes
1217320,201784,2700.0,No
1217790,201788,1900.0,Yes
1217810,201894,3800.0,Yes
1217838,201894,426.0,Yes
1217997,201784,1250.0,Yes
1218087,201894,1250.0,Yes
1218154,201904,1250.0,No
1218869,201784,1900.0,Yes
1218978,201894,0.0,Yes
1218826,201894,1202.0,Yes
1219055,201904,829.0,No
1219195,201784,3500.0,Yes
1218853,201898,1654.0,Yes
1219021,201894,1511.0,Yes
1218908,201784,0.0,Yes
1219720,201904,1250.0,Yes
1219855,201904,1250.0,Yes
1219492,201784,1800.0,Yes
1219793,201894,1250.0,Yes
1219824,201788,1250.0,Yes
1219936,201784,1800.0,Yes
1220827,201894,1250.0,No
1220281,201788,1900.0,Yes
1221039,201894,1900.0,Yes
1221071,201904,1250.0,No
1221415,201904,790.0,Yes
1221301,201904,0.0,No
1220917,201904,682.0,Yes
1221862,202234,1600.0,No
1218140,201894,3335.0,No
1221788,201894,1600.0,No
1225152,201904,2100.0,No
1227963,201894,1900.0,Yes
1233473,201894,1250.0,Yes
1237445,201894,3779.0,No
1237333,201904,223.0,Yes
1237878,201904,1250.0,No
1238006,201904,2344.0,Yes
1239349,201894,862.0,No
1239546,201904,1750.0,No
1238993,201894,1250.0,Yes
1240303,201904,1250.0,No
1241554,201904,502.0,No
1241248,201894,1212.0,Yes
1244325,201894,1250.0,Yes
1244838,201894,1634.0,Yes
1247965,202014,1250.0,Yes
1249200,201894,0.0,Yes
1250772,201904,3150.0,Yes
1250831,201894,314.0,No
1254125,202124,2800.0,No
1255019,201904,1250.0,No
1254952,201904,0.0,Yes
1256141,201904,1250.0,No
1258555,201894,1000.0,No
1260579,201904,1900.0,No
1260620,201904,1250.0,Yes
1261626,201894,1250.0,Yes
1261095,201904,1250.0,No
1261137,201904,2500.0,Yes
1262238,201904,2076.0,No
1261759,201904,1250.0,No
1264756,201904,1250.0,Yes
1265941,201894,1200.0,Yes
1261612,201894,1900.0,Yes
1269279,201904,1900.0,No
1270768,201784,1773.0,No
1270817,202128,1250.0,No
1083405,201894,1900.0,No
1271630,201784,1900.0,No
1271832,201894,366.0,Yes
1271640,201894,1938.0,Yes
1271380,201894,1250.0,No
1269530,201894,1250.0,No
1273515,201894,2304.0,Yes
1273562,201894,1250.0,Yes
1273157,201784,1800.0,No
1272828,201894,1250.0,Yes
1272982,201894,1250.0,Yes
1273051,201894,1250.0,No
1273396,201788,1900.0,Yes
1273746,201894,414.0,No
1273747,201894,1250.0,No
1275017,201894,1900.0,No
1271698,201894,258.0,Yes
1275932,201894,500.0,Yes
1275938,201904,1500.0,Yes
1275763,201894,2000.0,Yes
1275593,201894,1250.0,Yes
1276094,201788,1683.0,No
1276591,201894,2129.0,Yes
1062570,201894,407.0,Yes
1276310,201894,1250.0,Yes
1276528,201894,3800.0,Yes
1217021,201894,1106.0,Yes
1277041,201894,2622.0,Yes
1277558,201904,1450.0,Yes
1276815,201894,1900.0,No
1276817,201894,1250.0,Yes
1276825,201904,200.0,Yes
1276827,201894,1250.0,Yes
1277935,201894,2405.0,Yes
1277779,201894,1250.0,Yes
1277845,201894,1618.0,No
1277887,201894,250.0,No
1278111,201894,750.0,No
1201546,201894,0.0,No
1277973,201894,1250.0,No
1278261,201894,1169.0,No
1278294,202124,1250.0,No
1278499,201894,1250.0,Yes
1278556,201894,1250.0,Yes
1278849,201894,1900.0,Yes
1278948,201894,1250.0,Yes
1278961,201894,0.0,Yes
1279155,201904,1250.0,Yes
1279075,201894,1900.0,Yes
1279005,201904,1714.0,No
1278080,201894,390.0,Yes
1279831,201904,1900.0,Yes
1279850,201894,1250.0,Yes
1271789,201894,1250.0,Yes
1280018,201894,784.0,Yes
1208673,201894,1250.0,Yes
1272499,201894,1250.0,Yes
1275862,201894,1250.0,Yes
1280288,201904,1685.0,Yes
1280638,201894,1250.0,No
1280697,201788,1800.0,No
1280800,201894,1250.0,No
1280727,201894,1900.0,No
1280537,201894,881.0,No
1281026,202014,1250.0,No
1281818,202124,3000.0,No
1281448,201904,870.0,No
1281453,201894,1267.0,No
1281457,201904,0.0,No
1281161,201894,248.0,Yes
1281606,201894,1250.0,No
1281638,201894,1800.0,No
1282092,202124,1250.0,No
1282089,202124,1250.0,No
1282165,202344,1250.0,No
1282270,201894,1900.0,No
1282028,201894,2000.0,No
1282208,201904,500.0,No
1282625,201894,1900.0,No
1282917,201894,2360.0,Yes
1282905,201894,1000.0,No
1283474,201904,1900.0,Yes
1283483,201904,1250.0,Yes
1283186,201894,1900.0,Yes
1283572,201894,1021.0,No
1282739,201894,2500.0,Yes
1283282,201894,1250.0,No
1283190,201894,3150.0,No
1283205,201894,1250.0,Yes
1283206,201894,1250.0,No
1283361,201894,1900.0,Yes
1283367,201904,1145.0,Yes
1283518,202234,1250.0,No
1283535,201894,1446.0,No
1284248,202014,0.0,Yes
1284252,201894,1250.0,No
1283996,201904,2250.0,Yes
1275868,201894,1900.0,No
1284350,201894,924.0,No
1284356,201894,1250.0,Yes
1283788,201894,1813.0,No
1283885,201894,1900.0,Yes
1283897,201894,3750.0,Yes
1278975,201894,1250.0,No
1283930,201894,1250.0,No
1283936,201894,1900.0,No
1283958,201894,2706.0,No
1284049,201904,920.0,Yes
1283654,201894,1035.0,Yes
1284158,201894,112.0,No
1284164,201894,1900.0,No
1269657,201894,1250.0,No
1284229,201894,1600.0,No
1284243,201894,1777.0,Yes
1284338,201894,1750.0,No
1219072,201894,1900.0,Yes
1284583,201904,1250.0,Yes
1284841,201894,550.0,Yes
1284893,201894,1250.0,No
1284903,201894,1900.0,No
1278784,201894,1250.0,No
1284917,201894,1900.0,Yes
1285053,201894,1217.18,No
1285059,201894,1250.0,No
1284992,201894,2500.0,Yes
1284518,201894,1250.0,Yes
1284588,201894,1250.0,Yes
1285579,201894,250.0,Yes
1285377,201898,1900.0,Yes
1285412,201904,796.0,Yes
1285796,201894,1900.0,Yes
1285164,201894,700.0,Yes
1285187,201894,1250.0,No
1285188,201894,755.0,Yes
1285217,201894,3800.0,Yes
1285445,201894,1900.0,Yes
1281942,201894,1250.0,Yes
1283846,201894,754.0,Yes
1286036,201898,1800.0,Yes
1286422,201904,750.0,No
1286267,201904,3000.0,Yes
1452325,201904,1900.0,No
1286098,201908,3000.0,Yes
1286473,201894,1000.0,Yes
1282440,201894,1250.0,Yes
1286314,201894,2232.0,Yes
1278978,201894,1900.0,Yes
1285891,201894,1250.0,No
1285947,201894,792.0,No
1286158,201788,1600.0,No
1275185,201894,1900.0,Yes
1279865,201894,1250.0,Yes
1285933,201894,1250.0,Yes
1284127,201894,1900.0,Yes
1286383,201894,1900.0,Yes
1281758,201894,1250.0,No
1271565,201894,1250.0,Yes
1288137,201894,1900.0,Yes
1288249,201894,484.0,Yes
1288341,201904,1800.0,No
1288508,201894,1900.0,No
1288526,201904,1250.0,No
1288790,201894,1250.0,Yes
1288794,201894,0.0,Yes
1288851,201894,1250.0,No
1288771,201894,914.0,No
1288251,201894,1440.0,No
1288252,201894,1900.0,Yes
1288318,201894,992.0,Yes
1288563,201894,1250.0,No
1288754,201904,1250.0,No
1288779,201894,2250.0,Yes
1289150,201894,1250.0,No
1288899,201904,900.0,No
1288892,201898,3050.0,Yes
1289101,201894,1900.0,Yes
1289177,201894,2500.0,Yes
1289180,201894,0.0,No
1289192,201894,1250.0,Yes
1289250,201894,750.0,No
1290427,201894,574.0,No
1290564,201894,1250.0,No
1290542,201894,1250.0,No
1290946,202014,2506.0,Yes
1290608,201904,1250.0,No
1280604,201894,1800.0,No
1290575,201904,1250.0,No
1291502,202014,4193.0,Yes
1305840,201894,626.0,Yes
1305837,201894,1250.0,No
1313629,201894,1075.0,Yes
1315185,201904,0.0,Yes
1315414,201894,875.0,Yes
1315747,201894,1750.0,Yes
1315959,201894,1900.0,Yes
1315958,201894,1900.0,No
1316000,201894,1250.0,Yes
1315935,201894,1900.0,Yes
1316234,201898,1900.0,No
1315948,201894,1250.0,Yes
1453821,201904,3323.0,Yes
1316847,201904,1250.0,Yes
1317745,201904,1600.0,No
1317851,201904,1250.0,No
1318803,201894,5350.0,No
1319321,201904,2500.0,Yes
1319330,201904,1250.0,Yes
1318964,201904,979.0,No
1319348,201904,1250.0,Yes
1318894,201894,1900.0,Yes
1319703,201894,1900.0,Yes
1319718,201904,1250.0,No
1320249,201894,1900.0,Yes
1319805,201894,1250.0,Yes
1319806,202344,1250.0,No
1320921,201904,1250.0,Yes
1320625,201894,1900.0,Yes
1320988,202014,1250.0,No
1321043,201904,2500.0,No
1320429,201904,2500.0,No
1321288,201904,1655.0,No
1321764,201904,1250.0,Yes
1322189,201904,1250.0,Yes
1322351,201904,1250.0,No
1322690,201904,1250.0,No
1322798,201894,1900.0,Yes
1322895,201904,895.0,No
1322720,201894,1900.0,No
1322737,201904,1250.0,Yes
1323034,201904,1250.0,Yes
1323702,202014,1250.0,No
1323970,201904,3150.0,Yes
1323972,201904,1250.0,No
1323869,201904,872.0,No
1324078,201894,1250.0,No
1323999,201904,1250.0,No
1324022,201904,1600.0,No
1324037,202124,1250.0,No
1323594,202014,0.0,No
1324965,201904,500.0,No
1324974,201904,3050.0,No
1324406,201904,1900.0,Yes
1324542,201904,1900.0,No
1324582,202124,1250.0,No
1324718,202124,1250.0,No
1325669,201904,1800.0,No
1325673,201904,1250.0,No
1325690,201904,237.0,No
1325693,201904,618.0,Yes
1325703,201904,1250.0,No
1218516,201904,658.0,No
775665,201894,1918.0,Yes
1325748,201904,2250.0,No
1325265,201904,507.0,Yes
1326508,202014,1250.0,No
1316328,201904,1001.0,Yes
1326115,201894,1250.0,Yes
1326457,202014,1250.0,No
1326029,201904,1800.0,Yes
1327210,201894,2500.0,Yes
1327214,201904,1250.0,No
1271381,201904,1250.0,No
1462699,202014,1250.0,No
1327320,201904,1250.0,Yes
1327246,201894,1250.0,No
1327260,201904,1250.0,No
1327557,201894,1250.0,Yes
1325579,201904,0.0,Yes
1328583,201904,4000.0,No
1328293,202344,1250.0,No
1329127,201904,1250.0,No
1329144,201904,1351.0,No
1322268,201898,1800.0,Yes
1328920,201894,0.0,Yes
1328957,201904,1250.0,Yes
1328836,201904,1250.0,Yes
1329113,201904,1250.0,No
1329386,202014,5000.0,No
1083821,201904,1780.0,No
1329630,201904,2081.0,No
1331021,201904,1900.0,Yes
1330696,202124,4418.0,No
1331061,201904,1250.0,No
1331655,201894,1900.0,Yes
1331331,201904,1250.0,No
1331620,201904,1250.0,No
1331774,201904,1250.0,No
1331780,201904,625.0,No
1331808,201904,142.0,No
1331815,201894,888.0,No
1331796,201904,1250.0,No
1332374,201894,1800.0,Yes
1332708,202124,1250.0,No
1332164,201904,1250.0,Yes
1331939,201904,960.0,Yes
1331945,201904,358.0,Yes
1331563,201894,1800.0,No
1332347,201904,1250.0,No
1333245,201904,0.0,No
1327421,201904,1250.0,No
1333514,201904,1250.0,No
1335334,201904,1250.0,No
1335635,201904,1145.0,Yes
1335645,201904,0.0,No
1333120,201894,1900.0,No
1335900,201894,1800.0,No
1199171,202014,4043.0,Yes
1335271,201904,520.0,Yes
1336433,201904,1900.0,No
1336044,201904,1900.0,No
1336414,201904,1250.0,Yes
1336422,201904,1750.0,No
1337017,201904,2000.0,No
1338752,201904,1250.0,Yes
1339029,201904,3675.0,No
1344081,201904,1250.0,No
1346625,201904,1250.0,No
1347080,201904,1250.0,No
1348858,201904,1250.0,No
1354012,201904,1250.0,Yes
1355940,201904,1250.0,No
1356792,201904,1250.0,No
1356461,201904,997.0,No
1357805,202234,1250.0,No
1357903,201904,1250.0,Yes
1358837,201904,1250.0,No
1359290,201904,1250.0,No
1363076,201904,2000.0,No
1365536,201904,1900.0,No
1369931,201904,903.0,No
1370809,201904,1250.0,No
1370744,201904,1250.0,No
1373273,201904,1250.0,Yes
1377935,201904,0.0,No
1381642,201904,1250.0,Yes
1382020,201904,868.0,Yes
1383591,202344,1000.0,No
1383851,201904,1250.0,No
1385557,201904,1250.0,No
1386820,201904,1250.0,Yes
1386357,201904,1208.0,Yes
1335708,201904,0.0,No
1389479,201904,2307.0,Yes
1390426,201904,1250.0,No
1390841,201904,1250.0,Yes
1392277,201904,1250.0,No
1393376,201904,500.0,Yes
1397673,201904,549.0,Yes
1400519,201904,1250.0,Yes
1401631,201904,1250.0,No
1401354,201904,1250.0,No
1412180,202014,1250.0,No
1411686,202014,1250.0,No
1414550,202014,1250.0,No
1414771,202014,3493.0,No
1422512,202014,1250.0,No
1422519,202124,1250.0,No
1429188,201904,1250.0,No
1431323,202124,1250.0,No
1431668,201904,0.0,Yes
1433192,201904,1900.0,Yes
1433599,201904,1900.0,No
1428842,201904,1750.0,Yes
1436459,201904,1900.0,No
1436605,201904,2650.0,No
1440413,201904,1250.0,Yes
1333155,201904,0.0,No
1441595,201904,1250.0,No
1441596,201904,1250.0,No
1442234,202014,1367.0,No
1442620,201904,1250.0,No
1442651,202124,1150.0,No
1442476,201904,3733.0,Yes
1442832,201904,1900.0,Yes
1442572,201904,1250.0,No
1443753,201904,1250.0,Yes
1443256,201904,0.0,Yes
1443373,202124,1250.0,No
1443616,201904,1250.0,No
1443506,201904,1250.0,Yes
1443678,202124,1250.0,No
1443414,201904,2500.0,No
1443726,201904,688.0,No
1444009,201904,1250.0,Yes
1219561,201904,1250.0,No
1444039,201904,1250.0,No
1445356,201904,1250.0,Yes
1444797,201904,1250.0,No
1444909,201904,875.0,No
1445922,201908,1250.0,No
1548185,202014,0.0,No
1446466,201904,1250.0,No
1446273,201904,1497.0,No
1446569,201904,1900.0,Yes
1446555,201904,1560.0,Yes
1446400,201904,1520.0,Yes
1446446,202124,2500.0,No
1446734,201904,621.0,No
1446694,201904,1900.0,No
1446269,201904,1250.0,Yes
1446722,201904,1200.0,No
1447615,201904,1250.0,Yes
1447618,201904,1250.0,No
1447242,201904,882.0,Yes
1447428,202234,1250.0,No
1447207,202124,1250.0,No
1447667,201904,1250.0,Yes
1447535,201904,1250.0,No
1448258,201904,1250.0,No
